,DLSm01,DLSm02,DLSm03,DLSt01,DLSt02,DLSt03,DPSm01,DPSm02,DPSm03,DPSt01,DPSt02,DPSt03,HLm01,HLm02,HLm03,HLt01,HLt02,HLt03,SLTm01,SLTm02,SLTm03,SLTt01,SLTt02,SLTt03,SLm01,SLm02,SLm03,SLt01,SLt02,SLt03,XSm01,XSm02,XSm03,XSt01,XSt02,XSt03
Zotu10215,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,2
Zotu10216,0,19,4,2,17,1,0,2,1,0,1,0,37,109,21,0,9,1,0,0,0,0,5,0,1,1,1,1,0,0,39,5,17,0,0,1
Zotu10217,0,0,0,3,9,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,81,1,6,1,0,0,4,0,0
Zotu10218,0,1,1,1,11,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Zotu10219,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,1,0,0,0,0,0
Zotu1022,6,1,5,3,3,5,15,4,5,2,0,0,7,1,3,1,1,0,32,26,12,0,1,0,14,5,8,12,0,6,17,6,1,1,0,0
Zotu10220,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu10221,0,0,0,1,2,8,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,2
Zotu10222,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,2
Zotu10223,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14,0,0,0,0,0,0
Zotu10224,0,0,0,0,2,0,0,0,0,0,1,0,1,10,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,3,3,8,1,0,0
Zotu10225,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
Zotu10226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,9,0,3
Zotu10227,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,1
Zotu10229,4,0,1,6,1,8,1,2,0,2,0,1,5,0,1,30,5,1,6,2,4,3,0,1,0,0,0,4,4,5,0,0,1,11,9,17
Zotu10235,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Zotu10237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10238,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu1024,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,40,19,15,0,0,0,0,0,0,9,0,0,9,0,0,5,0,0,437,0,21
Zotu10241,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Zotu10246,0,0,1,0,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0
Zotu10247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Zotu1025,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10251,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu10254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10258,2,1,1,1,0,0,3,1,3,0,0,0,1,0,0,0,0,0,3,12,10,2,2,0,3,0,1,0,0,0,0,1,0,0,0,0
Zotu1026,12,1,4,2,0,0,24,20,52,0,0,0,13,1,1,1,0,0,21,627,383,0,0,0,0,11,8,0,0,2,1,1,9,1,0,1
Zotu10261,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10265,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu10269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1027,0,0,4,0,0,1,0,0,4,1,1,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0
Zotu10270,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0
Zotu10272,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Zotu10273,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,2,7,0,0,0,2,0,1,0,0,0,0,0,12,0,0,1,0,0,1,0
Zotu10279,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
Zotu1028,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,5,6,0,0,0,1,0,0,0,0,3,0,3,6,0,0,5,1,302,107
Zotu10280,1,1,5,0,0,0,0,0,4,2,8,0,0,0,0,0,1,1,0,1,0,2,1,0,1,1,0,5,0,4,0,0,0,1,0,0
Zotu10282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1
Zotu10283,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10286,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10287,1,2,2,0,0,0,16,2,9,0,0,0,1,0,0,0,0,0,4,342,207,0,0,0,4,2,1,0,0,0,1,7,1,1,0,1
Zotu10288,2,2,4,0,2,0,32,5,27,0,0,0,4,0,0,1,0,0,4,115,114,0,0,0,14,2,3,0,0,0,2,0,3,1,0,0
Zotu10289,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5,5,1,0,0,0,0,0,0,2,0,0,2,1,2,0,0,0
Zotu1029,1,3,1,9,26,8,0,0,1,11,23,6,1,7,1,10,70,7,0,1,0,4,11,1,6,2,5,38,146,84,0,1,6,12,1,21
Zotu10290,0,0,0,1,0,0,0,1,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10292,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10293,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10294,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Zotu10299,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu103,23,247,4,13,97,16,2,51,1,4091,52,63,165,3846,75,2,42,28,130,1092,1929,119,391,63,283,2,1,76,1,2,265,70,78,46,2,1
Zotu10302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu10304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10306,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,4,0,0,0
Zotu1031,4,8,3,1,1,4,8,2,3,6,1,8,18,18,15,6,11,6,80,6,4,0,2,2,14,21,51,3,2,12,16,10,163,20,0,19
Zotu10310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0
Zotu10312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10318,0,0,3,1,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Zotu10319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
Zotu1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu10325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1033,2,3,0,47,0,17,0,0,1,1,0,1,20,1,3,97,19,40,2,5,3,5,2,3,0,0,0,3,2,4,6,0,6,21,24,34
Zotu10335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1034,0,1,8,6,1,12,0,0,0,42,7,298,0,0,2,4,5,11,0,0,0,14,18,45,16,0,15,20,1,28,3,0,4,17,1,33
Zotu10340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10342,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10345,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10346,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10347,0,0,0,1,0,1,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,2,0,0,0,0,2,2,1,0,0
Zotu10348,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7,0,6
Zotu10349,0,0,0,0,0,0,1,0,0,17,0,0,6,4,8,0,0,0,0,0,0,0,0,1,16,1,0,14,0,1,51,11,13,9,0,5
Zotu1035,0,0,0,23,4,8,22,0,0,0,0,2,0,0,0,3,0,0,0,24,0,6,0,1,0,0,0,2,29,3,0,0,1,0,25,2
Zotu10350,0,0,0,1,0,1,0,1,0,1,0,0,2,1,1,6,1,0,4,0,0,0,0,0,0,0,0,0,1,0,4,1,0,3,0,1
Zotu10351,2,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1,0,3,9,0,0,2
Zotu10352,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10353,0,0,1,0,1,0,0,0,0,4,0,0,0,7,3,0,2,0,0,4,1,1,1,2,1,0,0,0,0,0,1,0,1,0,0,0
Zotu10354,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0
Zotu10355,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10356,1,0,0,1,0,0,0,0,0,5,1,2,11,4,2,8,0,0,1,0,0,2,0,0,2,0,2,0,0,1,4,2,12,2,0,2
Zotu10357,0,1,0,0,1,0,0,0,0,0,5,2,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,1,0,1,0,0,0
Zotu10358,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10359,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,3,23,0,0,0
Zotu1036,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10360,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0
Zotu10361,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,3,0,0,4
Zotu10362,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,14,0,0,1
Zotu10363,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,6,0,0,1
Zotu10366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10367,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1037,43,29,36,0,0,0,3,398,0,0,14,9,3,1,5,0,0,0,0,4,0,0,0,0,40,386,342,0,6,9,3,75,14,0,2,16
Zotu10374,3,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,4,1,0,1,1,2,1,2,0,0,2
Zotu10376,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu10377,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10378,0,0,0,0,0,0,0,0,0,2,0,0,5,5,3,2,0,0,0,0,0,0,0,0,2,3,2,1,0,1,20,1,5,3,0,0
Zotu10379,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1038,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu10380,0,0,1,5,0,1,0,2,0,0,0,0,7,0,0,2,0,0,0,4,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Zotu10381,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu10382,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu10383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu10384,0,0,0,1,1,0,1,1,0,3,3,0,0,1,0,0,2,4,0,2,2,4,3,0,0,0,0,0,0,1,11,2,0,1,0,0
Zotu10385,0,0,0,3,0,0,1,21,1,0,0,0,62,3,6,3,0,0,40,7,3,1,0,0,1,0,1,0,0,0,4,1,7,0,0,0
Zotu10386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
Zotu10387,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1039,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0
Zotu10390,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,54
Zotu10391,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu104,89,1,3,118,44,7,0,0,0,357,29,2398,57,1,2,212,27,36,0,0,0,6068,321,188,32,0,55,17,0,25,10,0,7,781,17,90
Zotu1040,14,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,3,3,3,0,0,0,0,3,0,0,0,0
Zotu10401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
Zotu10403,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu10404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
Zotu10406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10408,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
Zotu10409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
Zotu1041,5,0,1,3,0,0,0,0,0,0,0,0,23,1,1,5,0,0,0,0,1,2,1,0,1,0,1,0,0,0,4,2,0,1,0,0
Zotu10410,0,25,0,23,104,28,0,0,0,4,3,0,0,21,0,82,544,58,0,0,0,0,27,0,0,4,0,54,912,29,3,6,0,137,6,171
Zotu10411,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,2,1,7,17,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Zotu10412,0,2,0,4,20,8,0,0,0,3,0,0,0,6,0,3,89,6,0,0,0,0,6,0,3,2,0,69,101,8,0,0,0,16,5,11
Zotu10413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Zotu10414,2,1,0,7,0,0,0,0,0,4,0,0,2,1,0,9,4,2,1,2,0,7,1,1,1,0,0,13,0,0,2,0,0,18,0,1
Zotu10415,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,1,36,0,0,0,0,1,1,0
Zotu10416,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
Zotu10417,0,0,0,2,1,0,0,1,1,1,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,0,4,2,1,0,1,1,3,0,1
Zotu10418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu1042,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10422,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu10423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1043,25,8,11,4,0,3,103,2,8,10,0,5,112,13,15,9,1,1,1,11,6,11,0,0,207,14,32,17,1,7,54,8,108,17,0,12
Zotu10434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10435,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1,0,0,0,0,2
Zotu10436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0
Zotu10438,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0
Zotu1044,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu10443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Zotu1045,29,2,2,218,24,35,1,0,0,13,1,3,39,8,5,45,0,3,0,0,0,21,0,0,3,2,2,42,3,28,60,5,20,18,0,5
Zotu10452,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,7,0,0,1,0,0,1
Zotu10456,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,12,3,0,1,0
Zotu10457,0,0,0,0,0,0,1,0,1,0,0,2,4,1,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,3,1,42,0,0,2
Zotu1046,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,5,0,1,18,0,2,0,0,0,0,0,0,1,5,0,1,0,0,14,6,3
Zotu10460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7
Zotu10461,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,15
Zotu10462,3,0,0,0,0,0,0,0,1,0,0,1,2,0,0,5,0,3,0,0,1,0,2,0,1,0,1,1,0,0,0,1,0,1,0,3
Zotu10463,2,0,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10464,3,44,9,0,0,2,0,0,4,0,0,0,0,31,2,0,0,0,0,0,1,0,0,0,4,0,6,0,0,0,1,0,1,0,0,0
Zotu10465,6,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
Zotu10466,7,2,1,2,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2,0,1,1,2,0,0,0,0,1,0,0,0,0
Zotu10467,156,25,3,3,0,0,0,60,0,0,4,0,8,3,0,1,0,0,23,6,6,2,2,0,11,44,90,0,0,2,1,8,3,0,0,0
Zotu10468,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10469,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0
Zotu10470,20,2,1,3,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,5,2,3,0,0,0,0,0,0,0,0,0
Zotu10471,1,2,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,6,1,2,2,1,0,0,0,0,0,0,0
Zotu10472,3,0,2,4,1,3,1,0,0,2,0,6,1,0,0,1,0,3,0,0,0,3,0,1,0,0,2,1,1,1,0,0,1,2,1,1
Zotu10473,1,1,0,3,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,2,0,0,2,2,10,1,0,0,0
Zotu10474,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Zotu10475,53,25,7,23,4,10,2,4,3,8,3,5,21,13,4,32,2,3,17,19,9,10,7,2,7,1,13,8,2,18,14,8,12,7,18,23
Zotu10476,1,0,0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,1,2,2,1,0,1,1,1
Zotu10477,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0,0
Zotu10478,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2
Zotu10479,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,3,3,0,0,4,0,0,0,0,0
Zotu1048,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
