,DLSm01,DLSm02,DLSm03,DLSs01,DLSs02,DLSs03,DPSm01,DPSm02,DPSm03,DPSs202001,DPSs202002,DPSs202003,HLm01,HLm02,HLm03,HLs202001,HLs202002,HLs202003,SLTm01,SLTm02,SLTm03,SLTs202001,SLTs202002,SLTs202003,SLm01,SLm02,SLm03,SLs01,SLs02,SLs03,XSm01,XSm02,XSm03,XSs202001,XSs202002,XsSs202003
Zotu8768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,12,0,0,0,0,1,0
Zotu8769,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu877,7,1,13,13,23,30,55,4,6,12,5,7,5,6,24,47,4,7,8,9,3,38,48,215,71,2,8,9,14,33,6,1,69,61,41,58
Zotu8770,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Zotu8771,0,0,0,8,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,11,0,0,0,0,0,0
Zotu8772,0,0,1,1,0,0,2,1,5,0,0,0,1,0,0,0,0,0,31,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu8775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu8778,0,0,0,0,0,0,0,0,0,0,0,0,12,11,8,0,2,0,0,0,1,0,0,0,0,0,13,0,0,0,16,4,135,0,0,0
Zotu8779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
Zotu878,7,11,19,0,0,2,24,3,28,0,0,0,46,20,22,20,3,4,6,10,14,6,14,14,73,15,48,7,0,4,59,19,257,12,6,7
Zotu8781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Zotu8787,8,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Zotu8788,8,0,0,0,0,1,0,0,3,0,0,0,5,0,0,0,0,0,1,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
Zotu8789,47,23,3,0,0,0,0,3,0,0,0,0,1,5,1,0,0,0,0,9,5,0,0,0,2,12,3,0,0,0,2,41,0,0,0,0
Zotu879,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,503,0,0,0,0,0,0
Zotu8790,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Zotu8791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8792,9,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0
Zotu8793,11,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Zotu8794,30,3,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Zotu8795,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6,0,1,2
Zotu8796,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8797,5,41,5,1,0,0,0,10,0,0,0,0,0,3,3,0,0,0,17,78,140,0,0,0,25,2,3,2,0,0,8,8,0,0,0,0
Zotu8798,6,97,15,0,0,0,0,32,9,0,0,0,0,9,0,0,0,0,36,1,0,0,0,0,7,2,0,0,0,0,0,10,0,0,0,0
Zotu8799,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,3,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Zotu88,0,0,2,0,5,0,0,0,0,0,0,0,1,0,3,8,17,268,0,0,0,8,0,0,1,1,94,0,5,0,1,1,63,0,0,0
Zotu880,15,17,25,0,0,1,44,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,957,18,36,1,0,0,19,0,0,0,0,0
Zotu8800,0,14,5,1,0,1,3,3,1,0,0,0,3,8,4,0,0,0,1,16,18,0,0,0,1,1,2,0,0,0,0,3,11,0,1,0
Zotu8801,2,3,2,1,0,0,0,0,0,0,0,0,9,5,1,0,0,0,1,13,7,0,0,0,0,3,0,0,0,0,2,2,15,0,0,0
Zotu8802,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,7,22,0,1,1,1,1,6,0,0,0,0,2,0,0,0,0
Zotu8803,10,5,15,0,0,0,65,0,1,0,0,0,43,5,20,2,0,0,0,13,4,0,2,1,58,3,13,0,0,0,5,5,4,0,0,0
Zotu8804,0,3,0,1,3,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,1
Zotu8805,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8806,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8807,2,3,27,0,0,0,0,0,52,0,0,0,1,1,2,0,0,0,0,5,4,1,0,0,12,3,3,0,0,0,0,0,7,0,0,0
Zotu8808,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Zotu8809,0,0,3,0,0,0,0,0,1,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Zotu881,3,0,4,21,15,16,3,0,6,11,31,45,4,0,1,10,4,0,4,1,0,11,12,9,3,2,2,155,83,94,0,1,1,70,16,18
Zotu8810,1,3,1,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
Zotu8811,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu8812,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
Zotu8813,2,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,9,0,0,0,0,0,1,0,0,0
Zotu8814,0,0,1,1,0,0,0,2,3,0,0,0,2,0,1,1,1,0,5,1,1,0,3,1,0,2,0,0,0,0,0,1,0,3,2,0
Zotu8815,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu8816,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8817,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
Zotu8818,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Zotu8819,0,0,0,46,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
Zotu882,0,0,0,86,6,5,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,299,16,0,0,0,0,2,1
Zotu8820,0,0,0,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1
Zotu8821,0,0,0,1,0,2,0,0,0,0,0,1,9,0,0,0,2,0,0,0,0,0,0,0,0,0,1,17,1,2,0,0,0,2,0,0
Zotu8822,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Zotu8823,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Zotu8824,2,0,2,103,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,5,46,0,0,0,0,0,1
Zotu8825,0,0,0,57,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
Zotu8826,0,0,0,20,2,5,1,5,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,2
Zotu8827,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,0,0,1,0,0
Zotu8828,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu8829,0,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
Zotu883,0,0,0,2,15,2,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,173,1,0,0,0,0,0,0
Zotu8830,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0
Zotu8831,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,4,0,1,0,0,0,0,0,1,0,0,0
Zotu8832,0,0,0,2,0,6,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,1,8,0,0,0,0,2,0,1,0,0,0,1,0,1
Zotu8833,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Zotu8834,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,4,2,0,0,0,0,1,0
Zotu8835,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8836,0,0,0,5,4,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,2,0,1,0,0,0,1,0,0,3,1,3
Zotu8837,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu8838,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8839,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0
Zotu884,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8840,0,0,0,2,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,2
Zotu8841,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,2,3,0,2,0,0,1,2,0,0,0,0
Zotu8842,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,8,0,0,0,1,1,3
Zotu8843,0,0,0,5,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,4,1,8,0,0,1,1,0,0
Zotu8844,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Zotu8845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8846,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,0,0,0,0,0,0
Zotu8847,0,0,0,8,3,1,0,0,1,0,0,0,0,0,0,1,8,0,1,0,0,0,2,0,0,0,0,0,1,5,0,0,0,0,0,0
Zotu8848,0,0,0,1,1,33,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4,3
Zotu8849,0,0,0,11,10,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,3,1,0,0,0,0,6,0,3,0,0,0,1,0,0
Zotu885,9,0,0,0,0,1,0,1,2,0,0,0,21,2,0,0,0,0,6,7,1,0,0,0,7,1,1,0,0,0,19,2,2,0,0,0
Zotu8850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,1,0
Zotu8851,0,0,0,1,145,41,0,0,1,2,3,1,0,2,0,4,0,0,0,1,0,1,10,6,0,1,1,4,3,6,0,0,1,21,13,14
Zotu8852,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8853,0,0,0,2,4,5,1,0,0,1,4,2,0,0,0,2,0,1,0,0,0,2,3,0,1,0,0,1,1,4,0,1,0,1,0,1
Zotu8854,0,0,0,6,95,9,0,0,0,9,21,15,0,0,0,8,0,0,0,0,1,4,12,6,0,0,0,2,4,2,0,0,2,4,24,16
Zotu8855,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
Zotu8856,0,0,0,0,1,0,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Zotu8857,0,0,0,0,1,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,1,6,0,0,0,1,0,10,1,1,0,2,4
Zotu8858,0,1,0,0,4,1,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,1,0,3,0,0,0,1,1,1,0,8,0,0,2
Zotu8859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Zotu886,68,62,76,0,0,0,1,397,1,0,0,0,18,16,16,0,0,0,3,1,2,0,0,0,88,677,542,2,0,0,15,249,46,0,0,0
Zotu8860,0,0,2,0,0,0,0,0,0,2,1,2,0,0,0,7,0,0,0,0,0,9,0,3,0,0,0,1,3,0,0,0,0,1,0,0
Zotu8861,0,0,0,0,3,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,2,2,5,1,1
Zotu8862,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2
Zotu8863,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8864,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Zotu8865,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,4,0,1,0,0,0,22,0,2,0,0,0,0,0,1
Zotu8866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0
Zotu8868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,5,2,0,0,0,0,0,0
Zotu8869,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu887,0,0,0,0,0,0,0,0,0,26,3,5,0,0,0,13,36,46,0,0,0,10,17,8,0,0,0,0,0,0,0,0,0,23,0,0
Zotu8870,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,3,7,0,0,0,0,0,1
Zotu8871,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu8872,0,0,0,3,0,1,1,2,1,0,1,0,0,0,1,1,0,0,4,2,0,2,4,0,1,0,0,0,1,0,2,0,1,0,2,0
Zotu8873,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Zotu8874,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,3,0,0,0
Zotu8875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu888,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,1030,93,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,2,382
Zotu8880,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8882,0,0,1,2,0,1,0,0,0,1,0,0,0,1,0,2,0,0,3,3,0,0,0,2,0,0,0,2,2,1,0,0,0,0,1,0
Zotu8883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8885,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8886,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Zotu8887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8889,4,0,3,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0,0,0
Zotu889,0,0,0,26,9,39,5,0,11,1,0,4,0,0,0,0,6,1,25,0,0,3,0,0,0,0,0,170,84,219,0,0,0,0,0,2
Zotu8890,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,4,0,0,0,0,1,1,0,0,0,1,21,3,0,0,0
Zotu8891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu8892,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,4,6
Zotu8893,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,3,1,2,1,0,0
Zotu8894,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Zotu8895,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,1
Zotu8896,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Zotu8897,0,0,1,1,6,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,2,3,1,2,1,0,0,0,0,0,4,0,1,2,10,4
Zotu8898,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu8899,0,0,0,0,0,0,0,6,1,3,0,0,58,2,2,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0
Zotu89,210,1025,283,1,2,1,24,16,19,0,0,0,267,1185,484,3,4,43,0,2122,455,1,0,0,303,631,327,70,1,0,613,3108,472,0,0,0
Zotu890,0,0,0,0,0,0,0,0,0,525,173,167,0,0,0,2,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,117,16,17
Zotu8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Zotu8901,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
Zotu8902,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8903,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
Zotu8905,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2
Zotu8906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,2,1
Zotu8907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1
Zotu8908,2,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,3,0,4,0,0,0
Zotu8909,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
Zotu891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0
Zotu8910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu8911,0,0,1,1,0,2,0,0,0,0,1,1,4,0,1,1,0,2,1,0,1,1,1,0,0,0,0,3,0,3,0,0,2,6,3,1
Zotu8912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu8913,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Zotu8914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
Zotu8915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
Zotu8916,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
Zotu8917,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,2,2,0,0,0,2,0,2,0,0,0,2,2,0
Zotu8919,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu892,0,0,0,0,0,0,0,0,0,0,32,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,5
Zotu8920,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1
Zotu8922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu8923,0,0,1,0,9,0,0,0,0,12,1,0,0,0,0,48,0,0,0,0,0,21,6,6,0,1,0,1,0,0,0,1,0,56,16,21
Zotu8924,0,1,0,1,1,2,0,0,1,0,0,0,3,0,0,20,0,3,1,0,0,5,2,1,0,0,0,1,2,0,0,0,0,1,4,1
Zotu8925,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,2,4
Zotu8926,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1
Zotu8927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,3,0,0,0,0,0,0,0,0,0,0,0,1
Zotu8928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8929,0,0,1,0,0,0,0,0,0,0,4,1,9,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Zotu893,14,8,5,0,0,0,0,0,0,0,0,0,12,2,1,10,19,113,0,0,0,7,0,0,7,0,0,0,0,0,4,0,0,0,0,0
Zotu8930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,7,1,4
Zotu8931,0,0,0,0,0,0,0,0,0,2,10,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu8932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,4,7,1,0,0,0,0,0,0,0,0,0,3,1,2
Zotu8933,0,0,0,1,0,1,0,0,0,44,157,72,0,0,0,0,7,0,0,0,0,24,5,0,0,3,1,0,0,0,0,0,0,3,44,20
Zotu8934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,1,6
Zotu8935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8936,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,2,1
