,DLSs01,DLSs02,DLSs03,DLSse01,DLSse02,DLSse03,DPSs202001,DPSs202002,DPSs202003,DPSse01,DPSse02,DPSse03,HLs202001,HLs202002,HLs202003,HLse01,HLse02,HLse03,SLTs202001,SLTs202002,SLTs202003,SLTse01,SLTse02,SLTse03,SLs01,SLs02,SLs03,SLse01,SLse02,SLse03,XSs202001,XSs202002,XSse01,XSse02,XSse03,XsSs202003
Zotu684,11,82,18,5,5,4,12,9,47,4,1,1,0,106,16,6,14,0,9,5,0,5,8,0,40,21,11,1,0,0,0,1,7,2,0,28
Zotu6840,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0
Zotu6841,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0
Zotu6842,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,3,5,0,1,0,0,0,2,14,9,0
Zotu6843,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,3,0,1,1,0,1,2
Zotu6844,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
Zotu6845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu6846,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1
Zotu6847,0,0,0,0,0,0,0,3,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Zotu6848,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Zotu6849,1,0,3,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
Zotu685,0,0,1,1,0,1,0,0,1,5,9,5,0,1,0,15,22,28,0,1,0,1,3,55,0,4,6,0,3,6,1,1,19,1213,326,0
Zotu6850,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6851,0,0,0,0,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6852,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,4,0,0,1,2,1,2,0,1,2,9,5,0
Zotu6853,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6859,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,1,2,0,0,0,1
Zotu686,155,18,87,0,0,0,3,32,77,0,0,0,0,11,2,0,0,0,3,0,0,0,0,0,7,9,59,0,0,0,0,47,0,0,1,7
Zotu6861,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Zotu6862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
Zotu6863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,3,1,0
Zotu6864,1,0,0,0,0,0,0,1,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
Zotu6865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
Zotu6866,0,0,0,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,6,3,0,0,0,0,0,0
Zotu6869,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu687,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,626,0,0,0,0,0,0,0,4,0
Zotu6871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu6872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2
Zotu6873,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu6874,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Zotu6875,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Zotu6876,0,0,0,0,0,0,1,1,5,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
Zotu6877,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu688,0,0,0,0,0,0,14,17,12,0,0,0,0,22,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,37,32,0,0,0,26
Zotu6881,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,4,1,0,0,0,3
Zotu6882,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6884,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
Zotu6885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
Zotu6887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu6888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6889,0,0,7,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,1,1,0,0,0,2,1
Zotu689,0,0,0,2,3,2,0,0,0,90,0,254,0,0,0,0,0,0,0,0,0,3,0,36,0,0,0,15,497,67,0,0,0,27,1,0
Zotu6892,2,0,0,0,0,0,0,1,0,1,0,3,1,0,0,2,0,0,0,0,0,0,0,0,5,2,1,1,0,2,1,3,1,0,0,2
Zotu6893,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,4,3,0,0,0,4
Zotu6894,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
Zotu6895,35,3,20,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,3,1,0,0,0,2
Zotu6896,4,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,7,1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,3
Zotu6897,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu6898,66,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6899,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,22,0,4,0,0,0,1,1,1,0,0,4
Zotu69,2430,0,13,24,0,29,4,1,71,0,0,0,1,1069,66,36,1,2,4,0,0,28,3,1,10,60,11,17,22,0,0,0,0,0,1,111
Zotu690,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu6900,2,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,4,16,0,0,0,0,0,0,0,0,1
Zotu6901,2,3,2,0,0,0,0,0,1,0,0,0,1,7,2,1,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,1
Zotu6902,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,2,3,0,0,1
Zotu6903,9,0,3,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,7,4,0,0,0,0,0,2,0,0,0,0
Zotu6904,1,2,5,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,0,1,0,0,0,1,1,4,0,0,0,3,3,0,0,0,2
Zotu6905,1,2,7,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
Zotu6906,3,0,0,0,0,0,0,0,0,0,0,1,0,2,18,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
Zotu6907,1,5,1,0,2,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
Zotu6908,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,0,0,0,0,0,0,0,0
Zotu6909,2,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Zotu691,8,1,7,1,8,1,2,0,0,0,0,0,2,2,1,0,3,1,0,3,1,2,1,1,0,4,2,1,1,0,9,5,0,0,0,8
Zotu6910,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6911,0,10,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1
Zotu6912,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6913,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,11,0,0,0,1,1,0,0,0,3
Zotu6914,0,0,0,0,0,0,0,0,3,0,0,0,0,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9
Zotu6915,0,6,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,107
Zotu6916,0,4,2,0,0,0,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0
Zotu6917,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0
Zotu6918,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6919,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,3,8,0,0,0,0,0,0,0,0,0
Zotu692,1,4,30,0,2,1,78,95,78,0,0,0,73,50,9,0,1,2,29,84,44,0,0,0,22,14,20,0,0,0,169,299,1,0,1,125
Zotu6920,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,21,3,0,0,0,2,3,0,0,0,0,4,1,4,0,0,2,1,1,0
Zotu6921,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,2,0
Zotu6922,9,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
Zotu6923,1,0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,4,11,0,0,2,0,1,0,0,2,0
Zotu6924,0,0,1,6,12,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
Zotu6925,11,0,7,274,276,138,12,16,7,1,1,0,11,0,5,35,10,21,32,11,3,17,13,14,0,0,0,21,16,43,0,1,7,0,0,0
Zotu6926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Zotu6927,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0,2,6,1,0,2,1,3,0,3
Zotu6928,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0
Zotu6929,0,0,1,1,1,3,0,0,0,116,8,151,0,0,0,49,1,9,0,0,0,11,0,9,0,0,0,118,199,81,0,0,5,10,43,0
Zotu693,0,0,0,0,0,0,22,0,0,0,0,0,0,188,115,0,0,0,0,48,5,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
Zotu6930,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,4,0,0,3,0,1,1
Zotu6931,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,13,0,0,2,2,6,1
Zotu6933,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6936,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
Zotu6937,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Zotu6938,0,0,0,0,0,0,1,2,1,0,0,0,1,2,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6939,0,0,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu694,0,0,0,27,31,29,0,0,1,9,1,3,0,0,0,4,11,8,0,0,1,22,7,5,6,1,4,271,119,148,0,0,40,12,15,0
Zotu6940,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Zotu6941,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Zotu6942,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
Zotu6943,0,0,0,0,0,0,0,0,0,0,0,0,16,1,4,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,3,3,1,0,0,4
Zotu6944,0,0,0,0,0,0,1,8,4,0,0,0,8,0,1,0,0,0,18,5,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
Zotu6945,0,0,0,0,0,0,0,0,0,0,0,0,7,1,29,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6946,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,22,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1
Zotu6947,6,1,0,0,0,0,1,3,30,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12
Zotu6948,0,0,0,0,0,0,5,5,9,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
Zotu6949,0,0,3,0,0,0,75,26,29,0,0,0,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,37,4,0,0,0,6
Zotu6950,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1
Zotu6951,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu6952,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu6953,0,0,0,0,0,0,11,4,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu6955,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,7,0,0,0,3
Zotu6956,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,3,6,0,0,0,4
Zotu6957,0,0,0,0,0,0,0,0,0,0,0,0,7,14,1,0,0,0,1,2,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7
Zotu6958,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,5,4,0,0,0,3
Zotu6959,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Zotu696,0,0,0,0,0,0,8,31,17,0,0,0,0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,44,0,0,0,52
Zotu6960,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6961,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Zotu6962,0,0,0,0,0,0,0,4,1,2,0,1,4,9,7,0,3,0,2,7,6,0,1,0,0,0,1,1,0,4,0,4,1,4,4,2
Zotu6963,0,0,0,0,0,0,0,0,3,0,0,0,0,32,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,4
Zotu6964,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6966,0,0,2,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,4
Zotu6967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1
Zotu6968,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6969,0,0,6,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,4,2,1,0,0,0
Zotu697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0
Zotu6970,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6971,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,7,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,1,0
Zotu6972,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6973,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,8,0,4,0,0,2,0,6,0
Zotu6974,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,2,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,4,13,0
Zotu6975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,1,0
Zotu6979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6980,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,10,5,0,0,0,3
Zotu6982,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
Zotu6983,70,5,5,0,0,0,0,1,1,0,0,0,2,1,8,2,0,0,1,3,0,0,0,0,1,2,33,0,0,0,1,0,0,0,0,14
Zotu6984,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,0,0,0,0,0,0,0,1,0
Zotu6986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,26,0
Zotu6987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
Zotu6988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0
Zotu6989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu699,3,0,0,0,0,5,22,23,5,16,0,1,9,5,6,0,1,1,19,2,0,0,0,0,15,1,1,4,0,1,5,6,27,0,3,1
Zotu6990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,20,13,0
Zotu6991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
Zotu6992,3,0,0,4,0,2,1,0,0,0,0,0,3,2,2,4,0,0,0,3,6,1,0,0,0,4,0,2,3,0,4,4,0,0,0,6
Zotu6993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0
Zotu6995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0
Zotu6996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0
Zotu6997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0
Zotu6999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Zotu7,45,0,62,21129,15778,22835,10,15,13,1,4,4,7,0,10,660,2171,664,22,3,2,94,54,62,0,0,0,225,271,395,0,0,62,85,88,0
Zotu70,0,37,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
Zotu700,0,0,0,0,0,0,1,1,1,0,0,0,145,1,1,0,0,0,2,155,253,0,0,0,0,0,0,0,0,0,114,148,0,0,0,186
Zotu7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu7001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu7002,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Zotu7003,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0
Zotu7005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu7006,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Zotu7007,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,4,0,0,1,1,0,0,0,0,4
Zotu7009,3,1,2,0,1,0,2,1,0,0,0,0,6,8,9,0,0,0,10,0,3,1,0,0,1,2,6,0,0,0,2,3,0,0,0,0
Zotu701,25,141,55,0,1,0,4,2,0,2,0,0,4,3,1,0,3,0,4,0,2,0,2,0,10,13,7,1,1,0,2,0,3,11,0,0
Zotu7010,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,2,2,0,0,0,5,7,0,0,0,3
Zotu7011,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Zotu7012,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu7013,0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,4,1,0,0,0,3
Zotu7014,0,0,0,1,0,1,3,2,4,0,0,0,6,8,5,0,0,0,10,2,2,0,0,0,0,0,1,0,0,0,8,6,0,0,0,4
Zotu7016,0,2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,0,0,0
Zotu7017,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0
Zotu7018,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,1,4,0,0,0,0,0,0,0,0,0
Zotu7019,7,1,6,2,0,1,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Zotu702,1467,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,10,2,10,0,0,0,0,0,0,0,0,0
Zotu7020,3,0,2,0,0,0,4,0,0,0,0,0,23,0,2,0,0,0,10,9,0,0,0,0,4,0,1,0,0,0,4,3,0,0,0,0
Zotu7021,11,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,7,20,0,0,0,0,1,0,0,0,0
Zotu7022,11,0,4,0,0,0,2,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,8,0,0,0,1,2,0,0,0,0
