,DLSs01,DLSs02,DLSs03,DLSw202001,DLSw202002,DLSw202003,DPSs202001,DPSs202002,DPSs202003,DPSw202001,DPSw202002,DPSw202003,HLs202001,HLs202002,HLs202003,HLw202001,HLw202002,HLw202003,SLTs202001,SLTs202002,SLTs202003,SLTw202001,SLTw202002,SLTw202003,SLs01,SLs02,SLs03,SLw202001,SLw202002,SLw202003,XSs202001,XSs202002,XSw202001,XSw202002,XSw202003,XsSs202003
Zotu9363,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9364,31,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu9365,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9366,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0
Zotu9367,2,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,7,1,3,0,0,0,0,0,0,0,0,0
Zotu9368,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Zotu9369,5,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu937,0,0,1,12,7,8,0,27,0,7,3,0,0,43,66,225,48,63,0,13,2,31,0,0,0,0,0,17,42,6,0,33,34,65,15,0
Zotu9370,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9371,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Zotu9372,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu9373,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9374,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Zotu9375,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
Zotu9376,1,0,2,0,0,0,2,1,3,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
Zotu9377,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9378,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0
Zotu9379,3,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,2,0,1,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0
Zotu938,6,23,8,0,0,0,0,2,0,0,0,2,6,1,2,4,0,0,0,4,2,7,0,0,2,41,12,1,1,0,4,10,0,0,2,11
Zotu9380,6,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,2
Zotu9381,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,2
Zotu9382,2,10,3,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,6,4,6,0,0,1,1,1,0,1,1,0
Zotu9383,1,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,5,4,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3
Zotu9384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
Zotu9385,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,0,0,0,0,0,0,0,0,0
Zotu9386,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu9387,6,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0
Zotu9388,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
Zotu9389,6,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
Zotu939,8,33,35,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,1,0,0,0,1,0,0
Zotu9390,9,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,0,0,0,2,0,0,0
Zotu9391,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9392,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9393,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0
Zotu9395,0,10,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9396,0,23,0,0,0,0,0,2,0,0,0,0,4,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,7,13,0,0,1,3
Zotu9397,3,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0
Zotu9398,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu9399,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu94,0,0,0,0,0,2,15,349,55,0,0,26,707,86,0,468,0,1,0,738,322,428,70,0,0,0,0,50,317,74,819,5839,2,2,23,1281
Zotu940,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9400,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu9401,5,62,15,0,5,7,11,25,16,0,0,0,7,0,0,8,0,0,4,2,3,1,0,0,3,1,1,2,2,2,9,27,0,0,1,12
Zotu9402,0,96,0,0,0,0,5,5,1,0,0,0,8,1,0,1,0,0,0,1,4,3,0,0,1,1,1,1,0,0,24,23,0,0,0,10
Zotu9403,6,150,234,0,0,0,3,4,0,0,1,1,2,4,0,2,0,0,3,2,2,2,1,0,8,8,1,0,0,1,11,18,0,0,0,12
Zotu9404,1,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9405,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
Zotu9406,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Zotu9407,3,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,4,2,2,0,0,0,0,0,0,0,0,0
Zotu9408,1,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1
Zotu9409,2,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1
Zotu9410,1,13,11,0,1,0,3,1,3,0,0,0,7,4,0,0,0,0,0,4,9,0,0,0,1,1,1,0,1,1,12,17,0,1,2,22
Zotu9411,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Zotu9413,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Zotu9414,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Zotu9415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu9416,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0
Zotu9417,4,0,9,0,0,0,0,0,0,3,0,0,3,2,4,0,0,0,3,0,2,0,0,2,6,1,2,1,0,1,4,1,0,0,0,4
Zotu9418,2,0,0,1,0,1,0,0,1,0,0,0,4,0,2,0,0,0,3,2,1,0,0,2,2,1,1,0,0,0,1,0,0,0,0,2
Zotu9419,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu942,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu9420,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0
Zotu9421,0,0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Zotu9422,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0
Zotu9423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Zotu9424,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9425,0,0,0,0,0,1,1,1,4,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Zotu9426,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0
Zotu9427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,1,0,0,0,0
Zotu9428,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9429,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0
Zotu943,0,2,0,18,0,0,8,25,0,1,1,14,63,5,53,31,0,0,17,37,21,20,1,18,0,1,0,14,18,0,80,137,6,9,19,60
Zotu9430,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0
Zotu9433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9434,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu9435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu9438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
Zotu9440,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Zotu9442,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu9446,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
Zotu9449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zotu945,0,0,2,10,19,27,11,9,1,17,39,14,5,4,13,7,7,30,15,6,3,16,6,26,2,1,1,7,5,10,4,1,9,9,4,1
Zotu9450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu9456,0,0,0,3,0,0,0,0,0,0,0,0,9,1,12,6,0,0,7,0,0,0,0,5,0,5,0,0,0,0,0,0,2,1,2,0
Zotu9457,1,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,1
Zotu9458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9459,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
Zotu946,2,0,1,2,0,0,0,0,0,3,2,4,0,0,1,0,0,0,6,1,0,0,1,2,0,0,0,1,1,0,2,0,0,0,0,1
Zotu9460,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9462,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,1,0,1
Zotu9464,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,1,0
Zotu9465,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
Zotu9466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9467,0,0,2,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,8,1,0,0,4,1
Zotu9469,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu9471,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,1,0,1,0,0
Zotu9472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu9473,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Zotu9474,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,7,0,1,0,0,1,0
Zotu9475,0,0,0,2,0,0,0,1,2,0,1,1,0,2,0,0,1,0,0,0,0,1,5,0,0,0,0,4,6,7,3,1,0,0,0,1
Zotu9476,0,0,0,1,0,0,0,0,1,0,0,0,7,7,4,2,0,0,4,1,1,0,4,3,0,0,0,0,0,3,2,1,2,2,2,4
Zotu9477,0,0,0,9,0,0,0,0,0,0,0,0,12,0,4,0,0,0,3,5,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2
Zotu9478,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,2,1,0,0,0,0,1,0,1,1,1,0,5,5,0,0,0,1
Zotu9479,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,2,1,2,0,3
Zotu948,2,12,25,29,0,0,2,12,11,3,0,0,176,43,38,12,2,2,71,43,20,4,7,29,5,42,28,0,3,13,23,73,5,4,4,79
Zotu9480,0,0,0,5,1,1,0,0,0,3,2,1,0,0,3,4,14,4,0,0,0,0,0,0,0,0,0,4,1,3,2,0,2,1,6,0
Zotu9481,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
Zotu9482,0,0,0,4,1,0,0,0,0,0,0,0,7,0,4,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9483,0,0,0,0,0,0,0,1,0,1,2,1,4,1,0,0,0,0,0,0,0,8,6,7,0,0,0,0,0,0,0,4,0,0,0,0
Zotu9484,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,2,1,0,0,0,2,0,1,0,0,0,0,1,1,0,3,0,0,0,0
Zotu9485,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,3,0,0,0,0
Zotu9486,0,0,0,4,0,0,0,0,3,0,0,0,15,0,3,0,0,0,5,7,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,2
Zotu9487,0,0,0,6,0,0,0,1,1,0,0,0,3,11,27,10,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,2,0
Zotu9488,0,0,0,3,0,3,0,0,0,3,1,0,1,0,0,0,3,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,4,7,2,0
Zotu9489,0,0,0,1,1,0,0,0,2,0,0,0,1,7,0,3,4,0,0,7,3,0,2,0,0,0,0,0,0,2,0,0,3,0,1,2
Zotu949,7,2,3,1,3,4,8,35,10,0,0,0,10,0,0,3,0,1,4,2,6,5,0,0,15,2,5,3,3,1,12,42,0,0,0,15
Zotu9490,0,0,0,5,0,0,0,0,0,0,0,0,70,0,3,0,0,0,8,3,0,0,0,6,0,0,0,0,0,0,5,2,0,0,0,2
Zotu9491,0,0,0,0,0,0,1,1,2,0,1,0,0,0,3,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,6,1,0,0,4
Zotu9492,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9493,0,0,0,0,0,0,0,0,0,0,0,0,2,1,19,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,2,0
Zotu9494,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,13,1,0,1,0,0,0,0
Zotu9495,0,0,0,0,3,3,3,5,3,0,0,0,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6
Zotu9496,0,0,0,0,2,0,0,1,4,0,0,1,1,2,0,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,2,8,0,0,0,5
Zotu9497,0,0,2,0,1,0,0,2,7,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
Zotu9498,0,0,0,0,0,5,2,5,6,0,0,0,0,0,0,1,0,0,6,0,0,1,2,0,0,0,1,0,1,1,0,4,0,0,0,3
Zotu9499,0,0,0,0,2,2,2,1,13,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4
Zotu95,1,0,18,0,0,0,0,0,1,0,0,0,9,9,3,2,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,3,1,0,0,5
Zotu950,0,0,0,1,20,1,4,0,0,471,34,96,0,0,0,0,30,1,0,30,1,32,29,27,0,0,0,9,0,0,6,0,17,2,6,0
Zotu9500,0,0,0,0,3,0,1,0,0,3,0,4,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu9501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0
Zotu9502,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0
Zotu9503,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu9504,0,0,0,0,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0
Zotu9505,0,0,0,0,3,0,0,0,0,1,0,0,4,0,0,0,4,0,0,28,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,13
Zotu9506,0,0,0,0,0,0,1,0,0,0,0,0,4,5,3,0,0,1,1,0,2,0,2,1,0,0,0,0,0,1,0,1,0,0,0,5
Zotu9507,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,1
Zotu9508,0,1,1,0,1,2,21,8,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,1,5,2,0,0,2,0
Zotu9509,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2
Zotu951,7,3,7,23,11,19,17,27,26,0,3,0,224,33,40,13,0,1,214,46,21,3,1,24,25,13,73,0,1,2,42,26,4,6,8,32
Zotu9510,0,0,0,0,0,2,0,12,1,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0
Zotu9511,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Zotu9512,0,0,0,0,0,2,15,5,6,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,1,0,8,1,0,0,3,1
Zotu9513,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5
Zotu9514,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0
Zotu9515,0,0,0,0,0,2,0,0,0,1,5,6,0,0,0,0,1,2,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0
Zotu9516,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
Zotu9517,0,0,0,0,5,14,19,22,84,0,0,0,0,7,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,7
Zotu9518,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,1,1,0,0,7,2,0,0,0,0,0,0,0,0,0,1,3,2,3,0,6
Zotu9519,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2
Zotu952,30,62,72,2,5,22,10,10,30,1,3,3,26,5,2,4,1,8,15,28,28,4,2,1,54,12,23,7,3,3,58,47,1,8,2,76
Zotu9520,0,0,0,0,0,4,0,0,0,0,1,0,4,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4
Zotu9521,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
Zotu9522,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,2,2,0,2,0,3
Zotu9523,0,0,0,0,3,0,0,0,0,15,21,9,0,0,0,0,3,9,0,6,2,20,17,11,0,0,0,10,1,0,4,0,0,7,0,0
Zotu9524,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,7,1,0
Zotu9525,0,0,0,0,0,7,0,0,0,0,10,0,6,0,0,0,0,10,0,10,50,0,0,0,1,0,0,0,0,0,3,5,0,10,0,8
Zotu9526,0,0,0,0,1,0,0,0,0,2,0,0,0,5,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0
Zotu9527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Zotu953,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,177,0,0,0,0,0,0,0,0,0
Zotu9530,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0
Zotu9531,4,0,0,0,0,0,2,0,6,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0
Zotu9532,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Zotu9533,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0
Zotu9535,0,0,1,1,0,1,0,1,3,0,0,0,3,0,1,1,0,0,3,0,2,1,0,1,1,1,0,1,0,0,2,2,0,0,0,0
Zotu9536,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,3,0,0,0,0,0,2,6,0,0,0,0,0,1
Zotu9537,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
Zotu9538,0,0,0,0,4,2,4,0,0,25,17,38,0,0,0,0,4,5,0,6,3,19,5,2,0,0,0,7,0,0,4,0,8,2,2,0
Zotu9539,2,0,2,0,0,2,0,0,1,1,0,1,4,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,11,1,0,0,2,8
