,DLSm01,DLSm02,DLSm03,DLSt01,DLSt02,DLSt03,DPSm01,DPSm02,DPSm03,DPSt01,DPSt02,DPSt03,HLm01,HLm02,HLm03,HLt01,HLt02,HLt03,SLTm01,SLTm02,SLTm03,SLTt01,SLTt02,SLTt03,SLm01,SLm02,SLm03,SLt01,SLt02,SLt03,XSm01,XSm02,XSm03,XSt01,XSt02,XSt03
Zotu1807,0,0,1,1,0,1,7,0,31,0,0,1,2,0,0,0,27,0,10,1,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0
Zotu18076,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1808,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,1,0,0,0,6,0,0,0,0,0,0,2
Zotu18084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu18087,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1809,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18093,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18099,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu181,25,110,44,67,172,205,492,250,32,36,14,129,329,62,84,88,7,135,79,143,106,24,108,109,778,755,27,36,14,234,307,469,1011,115,114,74
Zotu1810,5,2,2,0,8,17,4,18,1,0,0,4,20,36,15,3,6,20,7,4,7,0,8,16,20,111,5,0,0,3,15,12,26,1,9,0
Zotu18101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Zotu18107,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Zotu18109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1811,12,6,50,8,1,0,3,6,27,2,2,0,13,7,7,9,0,0,1,0,0,12,0,0,1,1,10,0,0,0,0,0,1,1,3,0
Zotu18115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Zotu18117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu1812,7,0,0,8,11,8,0,9,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,27,25,7,2,0,0,5,15,0
Zotu18120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu18122,0,0,0,0,0,0,1,0,7,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18130,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
Zotu18140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu1815,0,1,24,42,0,1,0,33,7,1,1,0,183,1,5,39,1,2,3,0,0,19,1,4,28,24,0,4,0,0,36,1,23,8,2,0
Zotu1816,17,18,13,0,0,1,3,7,0,21,1,9,4,7,7,1,0,1,5,1,0,3,1,7,4,17,100,9,0,2,16,6,153,7,2,0
Zotu18171,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu18174,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Zotu18177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,1,0,0,0,0,0
Zotu18179,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1818,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1
Zotu1819,0,0,0,0,6,40,3,0,1,4,0,0,0,0,3,3,137,4,0,0,2,1,5,13,0,5,0,3,0,2,2,0,0,1,1,0
Zotu182,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,1,2,10,3,1,0,2,0,1,0,1,0,0,2,0,0,1,0,3,4,2
Zotu1820,0,3,2,1,1,0,5,2,11,4,3,0,5,0,3,0,4,1,103,4,2,1,1,1,5,5,13,5,0,1,25,10,2,7,2,0
Zotu18206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18208,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
Zotu18209,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0
Zotu1821,1,0,0,1,0,0,1,4,10,1,1,2,4,1,3,1,0,5,4,1,5,2,6,0,8,2,4,1,0,0,7,1,2,1,3,0
Zotu18214,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu18219,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1822,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
Zotu1823,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
Zotu18239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1824,0,0,1,1,1,8,1,0,7,5,2,1,0,0,0,14,1,2,4,4,2,3,7,1,2,1,0,3,3,2,1,4,0,3,2,6
Zotu1825,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1826,15,17,66,25,0,2,1,0,4,0,0,0,28,16,23,15,0,5,1,0,3,29,0,1,0,0,13,0,0,0,0,3,1,2,6,0
Zotu1827,1,9,0,18,2,1,0,0,0,10,6,123,2,0,0,1,0,0,0,0,2,19,10,10,1,0,1,1,0,19,1,9,17,1,0,1
Zotu18278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu18279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1828,4,10,25,24,9,8,3,34,17,3,2,8,69,2,3,29,0,4,1,1,2,33,2,8,25,16,6,6,3,19,17,7,30,4,6,8
Zotu18282,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu1829,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu18293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu183,31,0,0,20,24,17,3,30,4,0,22,0,0,0,0,0,10,0,4,39,0,0,0,0,1,0,0,27,21,19,2,0,0,0,45,56
Zotu1830,5,0,1,0,0,0,2,14,2,12,73,17,0,0,0,1,0,0,1,3,0,9,12,9,0,2,1,0,1,1,0,0,0,0,22,0
Zotu18308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1831,2,5,10,3,7,21,2,15,15,1,2,2,19,0,8,5,0,13,0,2,2,2,4,15,31,85,1,0,3,0,16,1,24,0,2,0
Zotu1832,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,38,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0
Zotu18322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1833,0,0,5,1,3,1,1,0,15,0,0,0,1,0,0,3,14,4,26,2,2,1,0,2,0,1,0,0,0,0,0,0,1,3,1,1
Zotu18332,0,0,0,0,2,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0
Zotu1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Zotu1835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18350,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0
Zotu1837,1,0,16,62,6,5,0,0,0,0,0,0,9,0,0,114,0,3,0,15,11,21,0,0,0,0,0,5,0,7,0,10,0,7,16,84
Zotu18378,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Zotu1838,3,0,0,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,6,0,0,0,0,1,2,13
Zotu18380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0
Zotu1839,0,11,0,21,24,19,0,0,0,0,0,28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16,0,132,0,12,10,0,0,0
Zotu18391,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,0,0
Zotu184,128,0,0,86,101,87,6,97,0,0,68,0,0,0,0,0,1,0,1,109,0,0,1,0,1,0,1,55,91,51,0,0,0,1,230,62
Zotu1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,325
Zotu18401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Zotu1841,0,1,0,0,3,2,0,1,1,0,0,0,0,3,2,1,0,0,0,1,0,0,10,2,0,0,0,0,0,0,1,0,1,0,1,1
Zotu18416,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1842,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,4,3,0,1,0,0,0,0,1,5,0,0,0,1,1,1,3
Zotu18422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu1843,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu18438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Zotu18439,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1845,0,0,3,10,0,0,0,0,0,0,0,0,3,0,0,121,0,6,0,11,9,6,0,0,0,0,0,0,0,0,0,6,0,11,8,64
Zotu18453,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu1846,6,5,18,125,19,23,6,3,8,31,13,13,32,9,3,14,0,2,2,0,1,23,5,10,8,13,2,25,1,18,5,2,8,8,5,2
Zotu1847,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1848,5,1,1,6,2,20,2,1,5,0,0,0,29,0,0,7,98,9,12,0,1,1,0,1,3,4,0,1,0,2,0,2,3,2,2,1
Zotu1849,0,0,0,0,1,0,0,0,0,14,1,0,0,0,1,16,0,9,1,10,9,0,0,0,1,0,7,11,0,0,18,10,2,75,26,4
Zotu185,54,13,74,4,8,123,2,2,20,3631,133,258,1,10,18,7,0,5,73,11,0,161,186,89,8,1,509,112,0,13,91,0,1,164,7,8
Zotu1850,0,0,0,0,1,0,0,1,0,3,0,2,2,2,1,0,0,2,0,43,1,0,0,0,1,0,4,2,5,1,4,2,2,7,1,10
Zotu18504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1851,14,4,34,6,1,0,1,71,76,2,5,0,8,6,7,11,0,0,1,3,2,10,2,0,11,4,14,5,1,0,9,1,4,2,21,1
Zotu18512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1852,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1854,0,11,0,0,0,2,0,0,2,4,4,132,0,0,1,0,2,3,1,0,0,7,5,20,0,1,0,0,0,3,0,1,4,0,0,0
Zotu18544,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1855,1,0,0,14,116,30,1,0,1,2,0,0,0,10,3,2,0,3,0,0,13,0,11,2,12,1,0,23,0,12,3,0,0,6,0,0
Zotu18554,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1856,0,0,7,12,0,0,0,0,34,0,0,0,17,0,2,88,0,7,0,15,11,6,0,0,1,0,0,0,0,0,0,6,0,6,13,37
Zotu18560,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
Zotu1857,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,3,0,8,0,0,95,0,9,0,6,0,0,0,1,0,0,7,0,8,8,0
Zotu1858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1859,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Zotu186,0,0,1,1,20,0,6,1,0,0,0,0,0,12,0,24,11,23,2,3,291,0,17,1,24,0,0,0,1,0,0,11,0,24,44,0
Zotu1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1861,3,2,51,331,17,42,12,7,9,11,9,3,64,11,3,49,0,4,5,7,2,45,5,2,6,19,5,39,1,26,7,4,9,5,8,5
Zotu1862,0,0,4,10,118,14,0,1,0,0,1,0,0,6,0,0,0,0,0,3,14,0,9,1,7,0,0,8,0,8,1,0,0,0,0,35
Zotu18620,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18622,59,112,163,94,49,39,323,339,401,6,33,149,179,32,18,30,11,3,371,165,2,25,5,6,107,82,58,60,116,474,121,88,655,4,89,151
Zotu1863,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,14
Zotu1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1865,0,2,5,6,11,3,0,0,5,4,0,2,9,3,1,42,18,4,16,3,5,10,3,10,4,1,1,7,0,3,4,10,3,8,11,35
Zotu18654,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18656,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
Zotu18657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zotu1866,2,0,0,2,4,2,0,4,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,4,0,0,0,0,7,3
Zotu1867,0,0,1,2,0,0,1,0,1,1,0,0,1,0,0,2,0,0,1,38,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,100
Zotu18678,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1868,0,1,2,1,0,0,6,1,27,0,0,0,18,0,0,0,84,0,60,1,4,0,0,0,0,1,0,0,0,0,1,7,3,3,2,1
Zotu18681,1,1,1,5,1,2,1,0,0,42,5,4,2,1,3,14,0,3,0,1,0,7,5,1,1,1,1,4,0,2,7,0,0,5,0,6
Zotu18687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu187,90,33,0,139,140,97,0,134,0,37,77,42,0,0,0,0,0,0,2,205,0,0,1,0,0,0,34,475,748,430,38,26,31,45,179,2
Zotu1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18702,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Zotu18707,2,2,0,0,0,1,16,1,0,0,0,1,0,1,13,0,1,2,0,1,0,0,1,3,8,1,9,0,0,0,4,1,1,1,0,0
Zotu18708,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,1,1
Zotu18709,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
Zotu18710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Zotu18715,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,3,0,1,0
Zotu1872,3,1,9,10,0,0,0,1,0,0,0,0,16,0,1,92,0,6,1,13,9,11,0,0,0,0,1,0,0,1,0,6,0,16,19,45
Zotu18722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0
Zotu18723,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18729,5,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,1,1,0,1,1,0,0,0,0,0,5,0,0,0,0,4,1,0,1,0
Zotu1873,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Zotu18730,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18731,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Zotu1874,0,0,0,0,0,0,0,0,0,71,17,21,0,0,0,0,0,0,0,1,0,24,33,22,1,0,26,34,0,0,32,0,0,25,0,0
Zotu18742,6,2,5,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,10,0,0,0,0,0,2,0,1
Zotu18743,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18746,0,0,1,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu18747,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Zotu1875,18,0,0,16,18,20,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,11,0,0,0,0,25,0
Zotu18752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Zotu1876,1,4,20,23,0,0,0,17,3,0,0,2,159,1,2,56,0,2,0,7,6,21,0,0,15,12,1,0,0,0,22,15,27,5,19,17
Zotu18762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18767,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1877,0,0,3,1,2,4,28,1,2,0,0,1,14,0,4,13,59,0,1,2,3,3,1,10,12,3,0,0,0,2,4,0,9,0,2,5
Zotu18771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
Zotu18774,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu1879,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu188,26,90,50,38,30,248,61,34,2,35,1,23,48,73,91,202,1314,741,61,16,102,11,3,97,42,160,82,74,0,70,284,197,79,316,214,25
Zotu1880,9,6,13,1,10,1,20,5,2,33,3,1,3,73,7,1,1,4,1,0,5,3,13,4,29,26,11,6,2,1,11,0,19,3,2,0
Zotu1881,7,0,0,7,3,6,0,2,0,0,5,1,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,6,48,12,0,0,0,0,24,0
Zotu1882,0,4,2,0,4,11,0,2,1,14,4,38,1,0,0,12,13,10,1,0,9,5,8,8,0,3,5,14,0,16,10,6,6,41,8,1
Zotu18836,2,1,5,6,5,4,1,2,2,9,1,6,4,0,0,0,0,0,3,5,0,3,2,0,2,1,0,11,1,5,3,2,4,2,3,5
Zotu1884,0,0,1,4,0,1,0,0,105,0,0,0,0,0,0,0,53,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18846,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu18847,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1885,0,1,0,1,1,2,0,0,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,6,1,0,0,0,0,0,6
Zotu1886,1,5,7,6,0,1,1,15,19,1,0,16,42,1,3,4,1,4,0,1,0,7,3,0,7,3,2,0,0,1,4,13,10,1,1,4
Zotu18865,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,3,2,2,0,0,0
