,DLSt01,DLSt02,DLSt03,DPSt01,DPSt02,DPSt03,HLt01,HLt02,HLt03,SLTt01,SLTt02,SLTt03,SLt01,SLt02,SLt03,XSt01,XSt02,XSt03
otu14973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu1498,1,2,3,0,0,2,0,0,1,0,0,4,3,0,25,1,0,0
otu14980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu14981,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
otu14982,0,8,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
otu14986,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu15,1,3,1,810,43555,893,0,14,3,912,766,747,2,1,7,7,1960,0
otu150,21,63,168,60,22,16,237,10,905,18,36,119,77,10,16,406,277,39
otu1500,10,5,8,20,3,5,13,1,14,7,4,9,12,1,4,11,7,2
otu1501,7,0,0,0,0,2,15,9,2,5,1,2,0,0,0,2,1,0
otu15019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1502,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0
otu1503,0,1,1,1,3,0,1,9,1,0,1,3,0,4,1,0,2,100
otu1504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
otu15042,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
otu15053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu1506,32,5,7,26,15,181,7,0,0,24,17,11,9,0,17,1,3,0
otu15060,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0
otu1507,0,5,0,9,3,12,0,0,0,4,262,9,0,0,0,0,0,0
otu1508,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
otu15084,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
otu15085,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
otu1509,14,0,2,6,10,20,10,40,0,138,8,14,0,0,0,0,1,0
otu15093,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
otu151,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
otu1510,9,8,3,2,3,9,2,0,6,6,11,5,1,2,26,0,3,5
otu15101,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,2,2,1
otu15106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1511,12,18,7,2,1,9,19,3,5,11,14,7,2,0,7,8,4,6
otu15121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
otu15123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu15126,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
otu15129,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0
otu1513,9,2,2,17,4,2,4,2,3,14,6,6,10,0,3,5,1,11
otu15135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1514,2,1,2,30,9,6,0,1,4,12,8,5,1,1,0,0,3,6
otu15143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15148,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu1515,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0
otu15150,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
otu15153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1516,20,20,10,17,5,10,12,5,14,6,9,6,18,6,15,9,14,4
otu15168,1,0,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0
otu15176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1518,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
otu15183,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
otu15185,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu1519,24,8,13,1,0,10,25,0,14,2,5,8,8,0,22,10,17,1
otu15191,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0
otu152,1,9,2,0,0,0,3,55,3,0,7,0,0,2,0,2,8,2
otu1520,0,0,23,0,2,1,1,0,36,0,0,24,0,0,2,0,2,5
otu15200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu1521,0,6,1,16,0,8,8,0,1,9,73,4,10,0,1,14,1,3
otu15218,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1522,7,25,2,5,12,36,26,0,4,9,3,6,6,0,5,8,31,27
otu15223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu15229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu1523,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2
otu15234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0
otu1524,7,3,3,0,5,0,0,0,0,0,0,0,3,9,5,0,11,11
otu1525,12,12,7,3,0,19,3,0,4,0,3,0,27,6,78,4,5,1
otu15256,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12
otu1526,0,4,2,0,3,0,0,0,0,0,0,0,1,4,7,0,10,5
otu15263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu15264,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu15267,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
otu1527,0,0,0,24,0,13,17,0,8,0,1,2,33,0,11,41,13,1
otu15276,2,1,0,1,1,2,7,2,0,2,1,1,0,0,1,0,1,1
otu1528,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
otu15285,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu1529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu15291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu153,457,83,73,211,957,252,212,8,78,239,143,203,105,3,97,60,429,506
otu1530,2,1,1,0,0,0,0,0,0,0,0,1,1,8,1,0,0,10
otu15301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu15309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1531,22,0,1,1,13,1,18,0,0,20,0,0,0,0,0,0,17,0
otu15322,3,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,2
otu15324,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
otu15328,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu1533,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1534,5,3,13,0,0,3,3,0,5,2,0,3,1,3,4,0,2,1
otu15349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu1535,15,4,6,1,2,6,0,0,0,0,0,0,17,51,44,2,17,0
otu15356,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
otu15358,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0
otu1536,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
otu15364,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
otu1537,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu1538,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
otu15382,7,0,1,15,59,11,1,0,1,13,8,14,0,1,3,1,33,0
otu15383,4,5,0,0,1,0,2,0,1,2,1,2,3,0,8,2,4,1
otu15385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu1539,0,0,0,8,0,27,17,0,11,1,0,0,4,0,17,33,30,0
otu15390,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
otu154,252,1123,197,13,6,25,762,2,190,107,188,15,195,5,282,171,217,296
otu1540,33,16,8,8,6,8,17,0,8,4,1,5,17,1,20,17,25,3
otu15402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15407,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
otu15409,0,0,0,4,3,2,0,0,0,4,3,6,0,0,0,0,0,0
otu1541,5,9,4,1,8,0,0,0,0,0,0,0,7,51,6,0,13,0
otu1542,4,5,4,0,4,0,0,0,0,0,0,0,4,6,6,1,12,0
otu15427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu1543,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2
otu15439,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
otu15446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15452,2,1,0,5,1,2,1,0,1,3,0,0,0,0,1,3,3,0
otu15453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu15459,9,4,4,46,9,11,9,1,30,6,4,11,7,0,2,13,15,1
otu1546,0,6,0,0,1,0,6,3,4,1,3,0,0,0,0,6,5,0
otu15469,1,0,0,0,0,0,1,9,1,0,0,0,0,0,2,0,0,0
otu1547,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
otu15472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15473,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
otu15474,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu15478,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0
otu1548,16,5,8,2,0,3,21,4,8,2,1,3,6,0,6,1,9,9
otu15484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
otu1549,5,13,8,0,0,1,0,0,2,0,2,3,0,2,2,0,2,2
otu15491,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
otu15494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu15497,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
otu155,139,151,121,40,125,2,0,0,0,0,0,0,449,1010,153,46,275,2
otu1550,62,15,6,34,5,40,7,0,1,10,13,3,15,0,11,10,1,1
otu15505,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0
otu15509,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu15516,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1552,11,9,14,3,4,11,7,0,5,3,8,6,7,3,27,4,12,1
otu15526,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu1553,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
otu15539,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu1554,2,0,2,0,2,0,0,0,0,0,0,0,1,7,2,0,2,4
otu15548,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
otu1555,0,1,0,268,22,23,0,0,0,16,17,14,31,0,1,30,0,0
otu15552,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,6,0
otu15555,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu1556,1,0,0,0,0,6,0,1,1,1,0,3,0,6,1,0,1,8
otu15560,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
otu1557,6,7,4,1,5,1,1,0,0,0,0,0,10,55,10,0,28,0
otu15575,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
otu15576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu1559,3,16,9,0,0,0,0,0,2,0,2,5,0,6,2,0,1,0
otu156,49,15,43,112,34,88,137,94,90,96,60,76,68,11,54,128,131,29
otu15608,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
otu15609,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1561,4,1,14,0,0,16,13,0,29,1,1,9,2,1,15,11,25,0
otu1562,0,0,2,0,0,0,5,223,7,1,0,3,0,0,1,2,0,0
otu15626,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu15631,1,1,0,1,0,0,1,0,0,0,1,0,2,0,3,0,1,1
otu1564,86,12,6,1,0,0,4,0,0,9,2,0,8,0,7,0,0,0
otu15641,20,4,9,0,1,3,6,0,1,0,0,0,6,0,7,0,1,2
otu15647,0,0,0,0,0,1,2,0,2,0,1,0,0,0,0,3,7,0
otu15650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu15653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu15658,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
otu15659,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
otu1566,21,0,0,1,0,0,123,102,7,7,0,0,1,0,1,4,14,51
otu15662,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
otu15667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1567,12,21,13,13,2,0,0,0,0,1,0,0,148,7,16,18,6,0
otu15673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu15683,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1569,32,12,22,17,10,10,23,1,14,6,5,4,28,14,31,15,11,10
otu157,125,22,64,306,4,105,146,8,157,32,12,82,296,36,93,446,116,91
otu1570,0,8,0,0,0,0,9,0,6,0,6,0,0,0,0,8,15,0
otu15700,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
otu1571,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
otu1572,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
otu15720,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu15724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu1573,2,15,2,8,1,13,15,5,24,1,5,0,12,0,20,35,20,1
otu15730,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu15731,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
otu15736,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0
otu1574,0,4,0,0,0,1,3,0,5,0,7,0,0,0,0,7,4,0
otu1575,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1576,18,8,9,32,1,12,11,1,3,17,7,14,11,3,4,11,2,11
otu15765,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1
otu15779,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu1578,1,0,0,156,17,25,0,0,0,29,20,27,41,0,0,35,0,0
otu1579,1,2,0,1,4,4,3,0,0,2,9,0,2,0,1,2,1,2
otu158,289,2518,126,82,62,81,121,0,0,1209,268,55,142,0,162,0,3,212
otu1580,42,12,4,2,0,7,26,0,11,1,3,2,7,0,15,10,20,5
otu15809,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
otu1581,0,0,0,1,0,2,3,0,2,0,0,0,0,5,2,5,5,4
otu15814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu1582,56,8,45,14,2,8,31,0,8,8,1,7,15,0,9,11,13,33
otu15822,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
otu1583,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,0,0
otu15831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu15834,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu15835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1584,0,0,2,0,2,0,0,0,0,0,0,0,1,1,1,0,5,5
otu15848,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1585,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
otu15853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15859,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,4
otu1586,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
otu1587,16,6,9,8,3,3,39,60,11,7,2,12,5,1,6,9,9,33
otu15872,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu15875,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1588,2,11,0,0,0,0,9,1,6,0,4,0,0,0,0,4,20,0
otu15880,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
otu15882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
otu15888,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu15889,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu15891,1,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0
otu15894,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
otu15895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu159,4,1,2,30,102,22,3,0,5,12,10,15,16,50,9,16,46,9
otu1590,6,5,61,0,0,0,5,0,150,0,0,8,2,0,2,5,10,0
otu1591,14,0,1,0,0,1,55,4,4,8,0,0,1,0,0,9,15,19
otu15925,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu1593,76,8,7,2,1,0,59,0,15,17,0,0,9,0,3,29,21,23
otu15936,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0
otu1594,8,15,13,7,6,1,0,0,0,0,0,0,100,30,10,12,11,0
otu1595,1,7,1,0,1,0,0,0,0,0,0,0,0,4,2,0,2,13
otu15950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1596,4,5,19,2,2,13,2,1,4,1,1,5,3,0,3,0,0,0
otu15969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu1597,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,2,6
otu15971,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
otu1598,0,0,0,14,0,0,19,0,28,1,0,0,35,0,0,179,43,0
otu15989,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0
otu1599,9,6,3,0,5,5,3,0,1,5,6,3,10,0,21,0,6,4
otu15991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu16,12,1,0,70,4,0,6,2,3,5,1,1,95,9,2,80,5,11
otu160,114,2,40,0,0,0,2314,0,567,216,5,92,0,0,1,181,290,1278
otu1600,4,54,10,10,6,21,5,0,5,41,18,88,1,0,22,0,0,2
otu16009,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
otu1601,9,2,3,6,5,7,4,1,3,4,1,2,6,3,2,5,9,0
otu16010,0,4,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0
otu16013,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu1602,1,1,1,35,5,5,1,1,0,11,1,3,5,0,1,8,3,7
otu16028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1603,128,20,25,8,5,12,51,4,23,12,7,7,19,3,40,21,26,36
otu16031,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
otu16037,0,0,1,0,0,1,0,0,0,0,0,4,0,0,1,0,0,1
otu16038,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1604,3,0,0,0,0,0,50,194,1,5,0,0,0,0,0,2,8,19
otu16046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu16047,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1605,9,11,16,3,0,12,6,1,7,5,2,6,6,2,39,4,9,2
otu16050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu16055,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu16057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu16064,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu16073,17,3,2,5,3,0,1,0,0,2,1,0,1,0,5,0,0,1
otu1608,25,11,32,10,6,5,17,0,11,1,1,2,13,0,10,5,8,8
otu16082,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu16088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1609,16,0,0,13,15,14,18,0,0,285,13,8,0,0,0,0,0,0
otu16094,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu161,127,123,103,192,25,233,66,4,39,48,78,46,118,15,276,80,39,63
otu1610,2,21,9,1,2,2,0,1,5,3,11,8,0,0,1,1,1,0
otu16101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu16108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu1611,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
otu16118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1612,3,1,1,2,1,4,1,0,0,2,0,0,0,2,3,3,12,0
otu16124,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu16126,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
otu1613,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu16137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu1614,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
otu16140,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
otu1615,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
otu1616,1,0,0,0,0,3,3,0,0,1,0,0,0,1,0,3,9,0
otu16160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu16164,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0
otu1617,26,1,0,1,0,0,29,16,0,31,0,0,0,0,0,0,0,0
otu1618,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
otu1619,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
otu16196,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
otu162,0,0,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0
otu1620,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu1621,9,2,12,1,1,2,3,6,3,2,1,2,0,3,2,2,2,12
otu16216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1622,8,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0
otu1623,2,5,4,9,11,5,10,0,5,0,2,1,12,0,30,59,9,1
otu16233,1,1,1,0,1,0,0,0,2,1,1,1,0,0,0,0,1,1
otu16234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1624,0,1,0,0,0,23,0,0,0,1,1,0,0,0,18,0,0,0
otu16243,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu16244,2,0,2,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1
otu16246,30,13,14,6,6,8,14,4,11,5,8,7,8,2,8,7,10,12
otu1625,77,8,3,10,1,5,9,0,1,8,3,1,18,0,17,5,5,0
otu16259,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
otu1626,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
otu16263,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu16265,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
otu16266,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu16269,0,1,0,0,0,1,0,0,0,0,0,0,2,0,8,0,0,0
otu1627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
otu16270,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu16275,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
otu16277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu16278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1628,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
otu16283,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,0,0,0
otu16288,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
otu1629,2,0,0,12,0,10,4,0,5,0,0,1,21,0,7,27,15,0
otu16293,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
otu16297,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu16298,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu163,1,0,1,1,3,2,2,14,0,1,6,1,0,8,5,0,8,17
otu1630,89,30,16,0,0,3,38,0,11,19,4,4,12,0,13,1,12,12
otu16300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
otu16305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1631,0,0,0,3,51,5,0,0,14,7,3,6,0,0,0,2,11,0
otu16314,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1632,2,1,3,4,0,0,0,1,0,2,0,0,31,0,4,4,0,0
otu1633,2,6,5,7,0,17,4,0,7,4,3,4,9,0,19,15,7,1
otu16337,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
otu1634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu1635,0,4,0,0,0,0,0,245,0,0,1,0,0,0,0,0,0,0
otu1636,0,3,0,0,0,0,2,0,2,0,2,0,0,0,1,0,4,0
otu16366,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1
otu1638,3,3,2,5,1,1,110,22,9,6,14,1,3,0,3,12,17,40
otu1639,0,0,2,4,1,6,0,0,1,5,8,27,4,0,0,1,1,0
otu16391,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
otu16392,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0
otu164,103,103,94,9,82,49,10,0,6,5,1,0,139,815,562,89,202,350
otu1640,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
otu16406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1641,77,30,30,18,12,18,18,1,17,20,6,9,39,18,55,10,17,36
otu16412,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
otu16413,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
otu16417,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
otu1642,3,3,2,0,13,1,6,8,2,7,2,3,0,1,2,0,25,1
otu1643,0,15,0,0,0,0,13,0,9,0,12,0,0,0,1,14,23,0
otu16430,4,0,0,5,1,1,2,0,0,17,4,0,0,0,0,0,0,0
otu16431,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
otu16438,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0
otu1644,0,0,0,0,2,0,0,0,0,0,0,0,0,5,1,0,2,14
otu16441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu1645,0,0,1,2,20,7,0,3,0,1,8,5,0,0,0,0,13,0
