,DLSm01,DLSm02,DLSm03,DPSm01,DPSm02,DPSm03,HLm01,HLm02,HLm03,SLTm01,SLTm02,SLTm03,SLm01,SLm02,SLm03,XSm01,XSm02,XSm03
otu10529,0,0,2,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0
otu1053,3,2,11,148,21,2,167,16,4,2,205,8,180,22,0,30,2,26
otu10531,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
otu10532,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
otu10533,0,0,1,0,0,1,13,0,0,0,0,0,1,2,0,0,0,0
otu10534,0,0,0,2,0,2,0,0,1,2,1,0,0,0,0,2,0,0
otu10535,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
otu10536,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0
otu10538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10539,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu1054,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
otu10542,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0
otu10543,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
otu10547,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0
otu10548,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
otu1055,1,2,2,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0
otu10552,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
otu10556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
otu10557,0,2,1,0,1,2,0,0,0,1,0,1,1,1,0,0,0,0
otu1056,0,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,22
otu10561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10566,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
otu10567,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu1057,0,0,0,5,0,1,0,0,0,4,22,0,0,0,0,0,0,0
otu10571,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1058,0,1,1,12,1,1,4,1,0,14,19,0,8,0,6,8,0,0
otu10583,8,0,3,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1
otu10584,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu10586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10587,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0
otu10588,1,0,3,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0
otu10589,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu1059,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10590,0,2,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,1
otu10591,0,0,0,0,0,0,0,1,0,0,0,0,14,1,0,2,0,1
otu10592,1,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0
otu10593,0,3,0,33,1,0,1,0,0,0,0,0,0,0,0,0,0,1
otu10595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0
otu10596,1,0,0,0,0,1,2,0,1,2,0,0,0,0,1,0,0,0
otu10597,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1
otu10598,0,0,2,0,0,2,1,0,0,1,0,2,1,0,0,0,0,1
otu10599,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu106,50,47,198,109,64,46,283,174,190,84,214,275,102,222,76,51,260,51
otu1060,0,10,6,4,6,205,12,1,5,3,0,0,3,6,1,3,1,11
otu10603,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
otu10604,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0
otu10606,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1061,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
otu10610,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10613,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1062,2,0,4,3,6,19,25,1,10,10,6,17,24,38,0,7,12,16
otu10622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu10623,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
otu1063,1,0,0,28,1,0,0,2,6,14,0,0,0,0,1,0,0,0
otu10633,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
otu10634,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10635,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10636,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
otu1064,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
otu10641,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu10645,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10646,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
otu10647,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10648,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu10649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu1065,0,0,0,8,1,0,0,1,0,9,2,0,0,0,0,0,0,0
otu10650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10651,1,3,3,0,0,0,0,2,4,0,0,0,0,1,4,0,0,0
otu10652,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu10653,1,0,0,0,0,0,0,0,0,30,1,0,0,0,0,1,0,1
otu10654,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0
otu10656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10657,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,1,0,0
otu10658,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10659,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
otu1066,27,36,36,0,8,0,13,217,19,1,4,43,36,14,22,63,18,15
otu10660,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
otu10661,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
otu10662,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10663,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
otu10664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10665,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
otu10666,0,0,0,0,1,0,0,0,0,0,0,0,1,16,0,0,0,1
otu10667,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
otu10668,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
otu10669,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1067,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu10672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10684,0,0,0,0,0,0,0,1,0,0,0,11,1,0,0,0,2,0
otu10685,2,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0
otu10686,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu10687,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1069,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu10693,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10694,1,0,1,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0
otu10695,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu10697,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10699,1,1,1,6,1,0,0,0,0,0,2,0,4,0,0,1,0,0
otu107,16,1,1,12,17,20,0,1,0,6,38,4,1,0,0,0,0,0
otu1070,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0
otu10706,3,3,2,0,0,0,0,3,9,0,0,0,1,5,4,2,0,0
otu10708,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
otu10709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1071,8,6,36,64,167,3,54,3,0,58,19,3,61,10,7,76,3,31
otu10711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10712,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10714,6,0,1,0,1,0,1,2,0,2,0,0,1,1,2,0,0,1
otu10716,0,0,0,22,0,0,0,0,0,1,3,0,4,0,0,0,0,0
otu10717,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
otu10718,0,1,0,0,0,0,2,0,0,0,2,0,0,3,0,2,1,13
otu10719,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,5
otu10720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10722,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1
otu10725,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
otu10727,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
otu10728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu1073,0,0,0,7,0,0,0,14,0,0,0,15,16,0,0,0,0,0
otu10731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1074,46,37,36,0,5,0,2,33,46,0,0,0,12,8,431,40,4,27
otu10740,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
otu10747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10748,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu1075,1,0,3,0,0,0,4,0,0,0,0,0,0,0,19,16,0,0
otu10750,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10751,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
otu10752,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10756,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
otu10758,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
otu1076,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0
otu10760,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
otu10765,0,0,0,5,0,0,1,0,0,5,0,0,1,0,0,0,0,0
otu10766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10767,0,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,12,1
otu1077,14,44,10,4,40,3,36,8,21,91,31,4,39,156,17,134,31,56
otu10771,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10773,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10775,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0
otu10777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
otu1078,0,0,0,4,0,2,0,1,0,0,0,13,0,0,0,0,0,0
otu10781,1,0,0,0,0,0,1,3,0,0,0,1,1,0,1,3,0,0
otu10782,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10783,0,1,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
otu10784,0,1,0,1,0,0,0,1,0,2,0,0,0,0,5,2,0,0
otu10785,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
otu10786,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,1,1
otu10787,0,0,1,0,0,1,5,0,0,0,0,0,2,0,1,1,0,1
otu10788,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
otu10789,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
otu1079,2,0,0,0,4,9,0,1,0,1,20,13,0,0,0,0,0,1
otu10791,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0
otu10792,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu10793,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu10795,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0
otu108,10,13,282,3,21,15,338,2,21,2,412,220,21,41,163,213,205,28
otu1080,0,0,0,0,1,0,0,8,0,1,0,328,13,0,0,2,12,0
otu10800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10803,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
otu10804,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
otu10805,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
otu10806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1081,0,1,0,19,0,6,0,0,0,16,0,9,0,0,9,15,1,0
otu10811,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,11,3,0
otu10812,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
otu10813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10814,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
otu10815,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1082,2,7,11,28,17,0,66,1,1,19,49,4,38,43,0,17,1,13
otu10822,1,0,0,1,0,0,1,0,1,9,0,0,0,0,3,0,0,0
otu10824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10828,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
otu10829,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1083,4,11,16,8,4,3,50,23,36,106,3,14,9,14,8,3,50,14
otu10830,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
otu10837,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
otu10838,1,0,1,0,2,0,0,0,0,18,0,0,0,1,0,0,0,0
otu10839,8,1,11,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
otu1084,0,1,4,5,1,18,8,0,0,7,46,1,0,5,0,0,7,1
otu10840,1,2,1,0,0,0,0,2,1,0,0,0,0,0,6,2,0,0
otu10841,0,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0
otu10842,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10844,0,1,0,0,0,0,0,1,2,0,5,1,0,0,0,1,0,0
otu10845,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10847,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,0,2,0
otu10848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
otu10849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu1085,0,0,0,16,0,19,1,0,0,9,2,0,0,0,0,0,0,0
otu10850,0,0,1,0,0,0,1,0,1,3,0,0,0,0,2,0,0,0
otu10851,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu10853,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0
otu10854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10855,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
otu10856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10857,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu1086,0,4,5,2,6,31,10,1,0,75,0,1,3,0,1,4,1,6
otu10860,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
otu10861,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
otu10862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu10863,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,8
otu1087,1,0,0,0,2,0,0,1,0,0,14,0,1,1,0,0,0,0
otu10872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
otu10876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu10877,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
otu10878,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,0
otu10879,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
otu1088,2,1,3,6,41,0,2,0,0,8,3,1,3,1,0,3,0,3
otu10880,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
otu10882,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
otu10883,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1089,1,0,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0
otu10893,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu10895,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10897,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10898,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu109,211,1,3,2,181,0,0,1,9,0,280,2,0,9,16,14,1,4
otu1090,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,1,0
otu10905,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0
otu10906,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0
otu1091,3,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0
otu10910,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
otu10912,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10917,3,2,2,1,1,5,3,1,1,3,1,0,0,5,3,1,1,1
otu10919,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,3,2,10
otu1092,6,7,4,19,1,4,5,0,0,17,1,1,0,1,15,13,7,6
otu10920,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10922,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,8
otu10923,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
otu10924,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10925,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1,1,0,1
otu10926,0,0,1,0,0,0,4,0,0,21,0,0,1,1,1,0,0,0
otu10927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10928,2,1,5,0,1,3,3,0,0,2,0,0,0,0,1,1,0,0
otu10929,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1093,4,14,6,7,2,6,7,0,4,8,40,7,2,3,4,4,22,32
otu10933,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu10937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu1094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu10942,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
otu10944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10949,22,23,14,168,2,1,0,61,31,28,3,5,32,22,26,12,1,7
otu1095,0,0,0,0,4,2,3,1,0,1,4,2,2,0,30,39,13,3
otu10950,0,0,1,7,3,0,0,0,0,0,0,0,2,0,0,0,1,2
otu10954,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10959,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,1,4
otu1096,35,17,132,2,162,118,41,11,14,0,1,0,18,11,8,19,0,14
otu10962,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
otu10963,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10968,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1097,3,2,1,11,6,1,1,9,1,24,6,1,2,0,8,2,0,3
otu10972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
otu10973,2,0,0,0,0,2,1,0,0,1,0,0,1,1,1,1,0,0
otu10974,0,1,1,0,0,0,0,0,0,0,5,0,4,0,5,0,0,1
otu10975,0,0,0,0,1,0,6,0,1,0,1,0,2,2,1,0,0,2
otu10977,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
otu10978,1,1,0,0,2,0,0,0,2,0,0,0,2,1,0,2,1,5
otu10979,0,0,0,0,1,0,6,0,0,0,0,0,3,0,0,5,0,2
otu1098,0,5,0,0,7,0,6,0,0,0,0,0,8,8,1,24,1,28
otu10980,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu10981,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10982,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
otu10983,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
otu10984,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
otu10985,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10986,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
otu1099,1,0,0,0,5,0,0,0,0,0,5,0,0,0,33,46,0,0
otu10990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu10992,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu10997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu11,0,0,1,10,7,7,1,0,0,1110,0,0,1,0,0,0,0,2
otu110,1,3,1,1,2,0,2,321,2,0,4,284,462,1,0,1,1,3
otu1100,6,9,10,2,4,0,21,6,14,6,5,16,7,3,14,31,102,30
otu11002,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0
otu11003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11004,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
otu11006,2,0,2,17,1,1,0,0,0,1,1,0,0,2,3,2,1,3
otu11007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11008,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
otu11009,2,0,1,0,4,11,1,0,0,0,0,0,0,3,0,0,0,1
otu11010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu11014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu11018,2,1,0,0,1,0,1,1,1,1,2,0,2,1,2,0,1,1
otu11019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1102,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
otu11027,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0
otu1103,1,0,9,0,0,0,4,1,29,0,3,13,1,21,12,4,7,0
otu11033,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11036,0,0,0,0,0,0,2,0,0,0,4,0,0,34,0,0,0,1
otu11038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1104,0,1,0,0,0,0,1,1,0,2,12,6,0,0,0,0,0,0
otu11040,0,0,1,0,1,0,0,1,0,3,0,0,0,0,0,0,5,4
otu11041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11043,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu11044,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
otu11045,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu11046,0,0,0,0,0,0,1,0,0,12,1,0,2,0,0,2,0,1
otu11047,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu11048,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
otu11049,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0
otu1105,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu11050,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11051,0,0,1,4,7,0,0,0,1,0,0,0,3,0,0,0,0,1
otu11052,0,0,1,0,2,0,13,0,0,0,0,0,3,1,0,1,0,2
otu11053,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu11054,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
otu11057,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
otu11058,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
otu1106,21,19,13,0,27,19,17,83,28,8,4,14,33,8,34,104,16,51
otu11060,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
otu11061,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu11062,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0
otu11063,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu11064,0,0,0,0,1,3,2,0,0,0,0,1,2,0,0,1,0,0
otu11065,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu11067,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
otu1107,29,23,17,9,12,1,29,15,10,7,6,4,20,24,21,69,25,101
otu11072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu11078,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
otu11079,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
otu1108,0,0,22,3,1,3,16,1,1,4,17,23,1,1,1,3,12,0
otu11080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
otu11081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu11084,0,0,3,24,7,0,46,0,1,2,0,0,16,5,0,6,0,7
otu11085,2,0,0,7,0,0,1,0,0,1,0,1,1,1,2,1,0,2
otu11087,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu11089,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu1109,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
otu111,133,0,0,1,132,0,0,0,0,1,21,0,0,0,0,0,0,0
