,DLSm01,DLSm02,DLSm03,DPSm01,DPSm02,DPSm03,HLm01,HLm02,HLm03,SLTm01,SLTm02,SLTm03,SLm01,SLm02,SLm03,XSm01,XSm02,XSm03
otu13523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu13525,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu13528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otu13529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1353,0,0,1,0,0,2,17,2,0,1,0,0,11,2,2,10,1,2
otu13530,1,0,6,0,0,0,3,0,1,0,0,0,4,0,0,0,0,0
otu13531,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,5,0,1
otu13532,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,5
otu13536,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu13537,0,1,1,0,0,0,0,1,0,0,1,0,2,0,2,0,0,3
otu13538,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
otu13539,3,4,3,0,0,1,17,3,6,4,5,0,3,0,1,7,3,5
otu1354,17,2,55,233,11,23,23,8,131,4,13,12,75,3,8,24,4,30
otu13540,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
otu13542,34,1,1,0,0,0,5,2,0,0,0,0,3,2,2,3,14,23
otu13543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
otu13544,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
otu13546,0,0,0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,0
otu1355,0,0,0,0,0,0,16,12,21,0,0,0,6,3,6,210,34,32
otu13552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13557,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,0,1
otu13558,0,1,0,7,0,2,8,0,0,1,3,7,1,0,0,0,2,1
otu1356,1,1,3,0,0,1,0,0,2,0,0,0,1,0,13,2,3,8
otu13565,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
otu13566,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1
otu1357,1,0,0,1,0,0,10,18,22,0,0,0,0,0,27,41,14,387
otu13576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
otu1358,0,0,0,0,1,0,21,4,9,0,0,0,19,2,0,419,35,9
otu13580,0,1,6,0,0,7,1,1,1,2,1,4,1,2,4,0,1,13
otu13582,6,0,0,0,0,2,0,0,0,1,0,1,0,0,4,2,1,1
otu13584,0,0,0,0,0,0,4,0,0,1,0,3,0,1,0,1,0,2
otu13585,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1359,0,0,0,12,3,1,0,0,0,0,21,0,0,0,0,0,0,0
otu13594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
otu13596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
otu13598,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1
otu13599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu136,62,24,31,82,217,119,663,260,302,13,1397,1314,486,61,54,4705,776,553
otu1360,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0
otu13600,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0
otu13601,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
otu1361,0,4,0,0,0,0,0,2,0,0,0,1,16,0,1,16,0,1
otu13610,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
otu13611,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0
otu13612,4,2,3,38,1,0,1,3,4,0,2,1,19,15,10,0,1,9
otu13614,0,0,0,0,0,0,2,0,0,0,0,1,2,0,1,0,2,0
otu13615,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13616,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13617,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13618,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
otu13619,0,0,0,0,10,1,0,0,0,0,0,4,0,0,0,0,0,0
otu1362,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
otu13620,0,0,0,1,1,0,0,0,0,0,2,1,0,0,1,0,0,0
otu13621,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13622,0,0,0,0,2,1,2,0,0,1,21,11,0,2,3,0,3,0
otu13623,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13624,0,0,6,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0
otu13625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu13626,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
otu13627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu13628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13629,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1363,0,1,0,0,0,0,0,2,0,0,2,0,5,0,0,10,0,0
otu13630,0,0,0,0,0,1,0,0,0,0,4,10,0,0,0,0,0,0
otu13631,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
otu13632,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0
otu13633,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
otu13634,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu13637,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
otu13640,2,2,2,4,0,11,1,0,0,1,4,0,0,2,6,0,1,3
otu13643,0,0,3,1,1,5,0,0,0,1,6,2,2,0,0,0,0,0
otu13644,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu13646,0,0,3,1,0,4,0,0,2,2,3,1,1,3,0,1,0,5
otu13648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu13649,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1365,0,0,2,0,0,0,17,16,26,0,0,0,24,14,1,326,77,24
otu13651,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
otu13657,0,0,0,0,0,0,2,1,0,0,3,1,0,0,0,1,0,0
otu13659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu1366,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu13665,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
otu13668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
otu13669,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1367,0,0,0,0,4,4,0,0,0,5,0,0,0,0,0,0,0,0
otu13673,4,1,1,1,0,1,0,0,0,3,4,2,3,4,4,1,0,4
otu13674,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,1,1,1
otu13675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1368,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu13683,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,1,0
otu13688,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu13689,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
otu1369,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu13693,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu13694,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
otu137,1,0,4,0,0,2,125,36,159,0,0,0,216,8,5,6431,368,280
otu13706,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu13708,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu1371,56,11,7,3,2,2,5,1,0,36,120,189,7,20,28,1,6,1
otu13710,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13718,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
otu1372,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0
otu13720,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
otu13721,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
otu13722,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
otu13724,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu13726,0,1,5,0,0,0,0,0,0,2,0,0,2,1,0,4,1,4
otu13727,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu1373,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
otu13730,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
otu13731,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
otu13732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu13733,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
otu13736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu13737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
otu13739,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
otu1374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13740,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
otu13742,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu13743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu13744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu13745,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu13746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu13747,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,0,0,6
otu13748,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18,0,0,9
otu13749,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
otu1375,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
otu13750,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu13751,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,4
otu13753,1,0,0,0,0,0,0,0,0,0,0,0,4,0,18,1,0,8
otu13754,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1376,0,0,8,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0
otu13760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu13766,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
otu13767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1377,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu13780,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13781,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,1,0,0
otu13782,1,1,3,0,0,0,7,2,0,1,5,4,12,2,0,19,3,2
otu13783,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,1
otu13784,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
otu13785,0,0,0,0,1,1,14,0,1,0,4,2,0,0,0,0,3,1
otu13786,0,1,0,2,0,0,2,1,4,0,6,6,0,1,0,2,8,2
otu13787,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,10
otu13788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2
otu13789,0,0,1,0,0,0,0,2,3,0,10,1,0,0,0,2,2,0
otu1379,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
otu13790,0,5,1,0,1,0,4,77,10,4,3,1,2,0,3,13,5,65
otu13791,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,12,5
otu13792,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1
otu13793,0,0,0,0,0,0,0,4,2,0,1,0,0,0,2,1,1,9
otu13794,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1
otu13795,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu138,3,0,0,1,0,0,65,0,2,0,4,0,0,0,0,2,1,1
otu1380,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13803,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu13805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
otu13809,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1381,8,2,1,0,2,1,13,2,10,0,0,1,2,1,11,15,7,244
otu13811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu13815,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu13817,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
otu13818,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
otu13823,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu13827,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1383,0,3,20,0,0,0,0,5,17,0,0,0,19,0,0,24,0,0
otu13832,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
otu13837,0,0,0,0,1,0,1,0,1,5,1,2,0,0,0,0,1,2
otu13839,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
otu1384,17,0,1,0,0,0,360,5,2,0,0,0,0,0,0,20,8,11
otu13840,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
otu13845,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
otu13847,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu13848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13849,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
otu1385,7,8,143,8,4,494,1,0,7,1,10,4,8,7,26,0,0,0
otu13850,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu13857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu13859,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
otu1386,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
otu13862,0,2,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0
otu13863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu13864,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0
otu13865,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1387,10,0,3,0,0,0,25,0,4,0,0,0,0,0,0,0,0,0
otu13870,0,1,2,1,0,0,0,5,0,10,1,2,4,0,0,3,0,6
otu13872,0,17,0,0,0,0,0,18,0,0,0,0,0,6,0,1,4,0
otu13874,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0
otu13875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu13877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu13878,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
otu1388,20,7,0,0,1,0,15,4,0,0,0,0,0,0,0,0,0,3
otu1389,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
otu13890,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu13893,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0
otu13894,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
otu13895,2,1,0,0,0,0,0,0,0,2,2,0,1,2,1,0,0,0
otu13896,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,1,0
otu13897,0,0,0,9,1,2,4,0,0,5,2,5,1,0,0,0,0,0
otu13898,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
otu13899,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
otu139,0,0,0,0,0,0,0,0,0,23,12,5,0,0,0,0,0,0
otu13900,1,0,0,0,0,0,3,0,0,0,0,1,1,2,0,0,1,0
otu13901,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13902,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0
otu13903,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
otu13904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu13905,0,0,0,0,0,0,0,0,0,0,27,18,0,0,0,0,0,0
otu13906,0,0,0,0,0,0,1,0,0,0,5,9,0,0,0,0,0,0
otu13907,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
otu13908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu1391,14,13,0,0,0,0,17,2,1,0,0,0,0,0,0,0,0,0
otu13911,1,0,0,0,0,0,15,0,2,0,0,0,0,0,0,3,3,1
otu13912,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
otu13918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu13919,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu1392,10,2,6,0,1,2,9,2,2,5,5,4,12,13,10,12,8,28
otu13924,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1393,4,9,17,8,8,9,21,12,2,1,29,5,30,0,3,18,5,22
otu13934,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu13938,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1394,3,6,2,0,0,0,10,1,0,2,0,0,3,0,1,2,0,2
otu13943,0,3,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0
otu13949,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,15
otu13953,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,0,1
otu13954,2,2,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0
otu13955,14,10,1,0,0,0,0,0,0,0,5,0,2,12,18,0,2,0
otu13956,0,1,2,0,2,0,0,0,0,0,0,0,1,13,10,0,1,0
otu13957,1,1,4,0,0,0,0,0,0,0,0,0,0,2,1,1,5,1
otu13958,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,1,16,4
otu13959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu1396,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu13963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu13973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu13977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13978,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13979,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu1398,9,1,3,5,406,7,11,32,0,2,8,6,4,1,12,5,3,4
otu13984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu13985,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,4
otu1399,0,5,0,0,0,0,0,9,0,0,0,0,0,4,0,0,2,0
otu13990,2,3,0,1,0,1,2,3,0,12,1,0,1,0,2,1,1,18
otu14,1,3,4,1,0,2,5,2,2,0,0,2,6,9,24,5,7,33
otu140,59,0,1,0,0,0,54,0,1,0,0,0,0,0,15,1,1,6
otu1400,0,10,1,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0
otu14006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
otu14008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu14015,0,0,0,0,0,2,0,0,0,0,0,0,6,1,7,6,0,0
otu14017,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu1402,0,0,0,0,0,0,58,26,17,0,0,0,0,21,4,45,229,62
otu14020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu14022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu1403,0,0,1,10,0,2,0,0,0,0,1,4,0,0,0,0,0,0
otu14030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2
otu14031,0,1,4,3,0,1,0,0,0,0,2,0,0,1,0,0,0,0
otu14033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14035,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14037,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1404,1,0,7,2,0,8,1,5,2,1,2,2,7,11,13,12,8,73
otu14042,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
otu14045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu14047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu14048,17,11,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
otu14049,7,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
otu1405,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
otu14050,2,0,3,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0
otu14051,12,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
otu14052,7,2,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0
otu14053,4,0,1,2,1,0,0,0,3,1,1,1,4,0,1,1,0,1
otu14054,1,0,7,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
otu14055,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14056,2,0,0,0,0,0,1,1,1,0,0,0,4,0,1,1,0,1
otu14057,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu14058,5,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0
otu14059,22,0,4,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0
otu1406,7,3,8,3,26,1,13,2,1,20,10,3,3,12,21,30,11,9
otu14060,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
otu14061,5,0,1,0,0,0,15,1,0,1,0,0,1,0,2,0,1,2
otu14062,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
otu14063,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
otu14064,10,0,1,0,2,0,0,3,2,0,2,2,0,0,2,2,1,4
otu14065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14066,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1
otu14067,3,1,3,0,2,2,3,0,2,0,1,2,1,7,6,0,0,6
otu14069,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1407,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
otu14070,2,0,2,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1
otu14071,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4
otu14072,3,0,0,0,0,1,0,0,0,3,0,1,1,4,1,2,2,0
otu14073,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0
otu14074,3,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0
otu14075,1,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0
otu14076,18,3,1,0,0,0,4,0,0,0,0,0,0,1,3,0,0,0
otu14077,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu14078,1,1,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
otu14079,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
otu1408,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu14080,4,37,6,6,5,7,21,5,4,4,81,36,18,14,19,31,30,16
otu14081,2,35,0,0,0,0,1,4,0,0,0,0,3,2,1,0,0,0
otu14082,9,8,2,15,2,4,1,1,3,1,1,2,30,1,5,1,1,0
otu14083,0,17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
otu14084,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
otu14085,2,4,3,1,1,2,3,1,1,0,3,4,14,2,5,7,6,3
otu14086,0,1,1,0,0,0,0,0,0,0,0,0,0,8,6,0,0,1
otu14087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14088,75,11,4,0,146,0,4,3,0,43,3,1,5,29,48,1,6,0
otu1409,0,0,0,7,4,1,0,0,0,6,0,0,0,0,0,0,0,0
otu14090,0,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14091,1,2,1,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0
otu14092,8,9,10,4,1,3,126,48,14,1,5,8,16,5,3,19,11,23
otu14093,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
otu14094,0,1,0,0,0,0,0,5,1,0,0,0,0,1,0,1,0,1
otu14095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14096,3,0,0,0,0,0,0,0,0,0,5,3,1,1,0,0,0,0
otu14097,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
otu14098,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
otu14099,0,2,1,2,0,0,1,0,5,0,0,0,0,2,5,0,0,2
otu141,2736,241,60,0,283,53,132,2074,19,307,316,255,3,170,7,5,34,21
otu14100,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14101,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,8
otu14102,13,11,22,0,2,0,12,7,59,0,0,2,11,36,53,15,22,13
otu14103,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
otu14104,4,2,3,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0
otu14105,2,5,0,3,15,1,0,0,0,1,2,2,0,0,4,0,0,0
otu14106,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
otu14107,5,1,0,0,0,0,2,4,0,0,2,2,0,0,0,1,0,0
otu14108,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14109,3,3,4,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0
otu1411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu14110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14111,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu14112,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14113,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0
otu14114,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14115,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
otu14116,2,0,9,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
otu14117,0,0,8,0,1,5,0,0,0,0,0,1,2,0,1,0,0,0
