	DLSm01	DLSm02	DLSm03	DLSs01	DLSs02	DLSs03	DLSse01	DLSse02	DLSse03	DLSt01	DLSt02	DLSt03	DLSw01	DLSw02	DLSw03	DPSm01	DPSm02	DPSm03	DPSs01	DPSs02	DPSs03	DPSse01	DPSse02	DPSse03	DPSt01	DPSt02	DPSt03	DPSw01	DPSw02	DPSw03	HLm01	HLm02	HLm03	HLs01	HLs02	HLs03	HLse01	HLse02	HLse03	HLt01	HLt02	HLt03	HLw01	HLw02	HLw03	SLTm01	SLTm02	SLTm03	SLTs01	SLTs02	SLTs03	SLTse01	SLTse02	SLTse03	SLTt01	SLTt02	SLTt03	SLTw01	SLTw02	SLTw03	SLm01	SLm02	SLm03	SLs01	SLs02	SLs03	SLse01	SLse02	SLse03	SLt01	SLt02	SLt03	SLw01	SLw02	SLw03	XSm01	XSm02	XSm03	XSs01	XSs02	XSs03	XSse01	XSse02	XSse03	XSt01	XSt02	XSt03	XSw01	XSw02	XSw03
Zotu5735	0	1	5	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	2	0	0	2	0	2	0	2	0	1	0	2	1	3	1	0	0	0	0	0	1	0	2	0	0	0	5	0	1	0	0	1	0	0	0	0	2	2	0	0	0	3	1	7	0	1	2	0	0	0	3	0	1	0	0	0	7	0	8	0	1	0	0	0	0	3	4	0	0	0	0
Zotu5736	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	18	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	10	1	0	0	0	0	0	0	0	0	0
Zotu5737	0	0	1	5	22	14	0	0	0	1	0	0	0	0	0	1	1	1	2	1	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	3	5	4	0	0	0	0	0	0	0	0	1	1	0	4	0	0	1	0	1	0	0	1	0	0	0	0
Zotu5738	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	16	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	20	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Zotu5739	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	5	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	0	0	1	1	0	1	0	0	1	5	15	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0
Zotu574	1	0	38	0	0	0	4	0	1	40	0	1	1	2	4	0	2	1	0	0	38	25	3	6	0	0	0	47	2	2	60	0	0	6	3	3	22	12	12	474	0	34	6	0	2	0	22	36	48	37	42	0	2	2	33	0	1	3	0	3	0	1	0	1	0	0	57	4	14	0	5	0	36	38	68	0	27	0	16	7	4	56	54	23	34	60	236	5	4	6
Zotu5740	0	0	1	1	0	1	0	0	1	1	1	1	1	0	0	0	8	0	2	2	0	0	0	0	1	0	2	0	0	0	3	1	1	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	0	4	1	2	2	4	0	0	0	3	1	0	0	0	2	0	2	0	0	6	1	0	0	0
Zotu5741	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Zotu5742	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	9	33	2	0	1	0	0	0	0	0	0	0	0	0	1	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	4	0	0	0	0	0	0	0	0	0
Zotu5743	0	1	0	0	0	0	0	0	0	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	20	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5744	0	0	0	52	21	11	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5745	0	0	0	39	3	9	0	1	0	0	0	0	0	0	0	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
Zotu5746	0	0	0	7	0	3	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	1	63	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5747	0	0	0	3	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	16	0	0	0
Zotu5748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	15	15
Zotu575	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	11	72	94	134	0	0	0	0	0	0	0	0	0	1	1	96	12	18	91	0	0	0	0	0	0	0	13	0	0	1	69	63	39	561	0	0	0	26	0	0	0	0	0	0	0	0	2	0	12	0	11	0	0	0	0	0	0	0	1	12	15	31	118	77	0	0	0	0	0	0
Zotu5750	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3	0	5	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	10	0	3	0	1	0	0	1	2	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0
Zotu5751	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5752	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	3	3	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	2	0	3	0	1	0	0	3	1	0	0	0	1	1	2	0	3	3	0	0	1	0	0	0
Zotu5753	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	5	1	0	0	0	2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	1	1	0	0	0	2	0	0	0	1	0	0	0	0	1	2	0	3	0	0	3	1	2	0	0	0	4	3	0	2	3	1	1	0	0	1	1	3	3	1	2	0	0	0	2	2	3	0	0	0
Zotu5754	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5755	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Zotu5756	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0
Zotu5757	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	8	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	7	0	0	0	0	0	0	1	0	0	0	0	0	25	4	0	0	1	1	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	1	0	0	0	0	0	0	0
Zotu5758	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5
Zotu5759	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	2	0	0	11	0	0	0	0	0	0	0	1	0	0	0	2	3	1	6	0	2	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	0	0	0	0	0	1	0	0	0	1
Zotu576	0	0	0	0	7	1	0	0	0	0	2	0	85	114	0	1	0	0	1	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	2	0	1	118	1	248	266	223	8	0	6	0	0	0	0	0	0	0	1	0	4	2	7	0	0	0	0	0	4	0	0	0	0	0	0	118	283	104	0	0	0	0	0	0	1	0	1	2	2	0	150	199	209
Zotu5760	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	2	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	2	1	0	1	0	3	0	1	0	0	0	0	0	0	0	0	1	2	0	11	9	0	0	0	6	1	0
Zotu5761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	3	0	1	3	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	4	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	4	1	0	0	1	0	0	0	1	0	0	1	2	0	0	0	0	0
Zotu5762	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	3	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	1	16	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5763	0	0	0	5	5	7	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	3	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	1	0	2	7	5	0	0	0	0	0	2	1	0	0	1	0	1	1	2	3	0	0	0	4	1	0	0	0	0
Zotu5764	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5765	0	1	1	0	1	1	0	0	0	3	1	4	0	0	0	0	3	5	1	0	0	0	0	0	2	1	2	0	0	2	5	1	0	2	0	2	0	0	0	3	0	0	0	0	0	1	4	0	0	0	1	0	0	0	1	0	1	2	0	0	0	2	0	2	4	3	3	1	0	4	0	13	0	0	0	2	1	6	3	1	2	1	1	0	0	1	5	0	0	0
Zotu5766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5769	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0
Zotu577	10	51	17	34	56	223	4	0	1	25	41	13	2	0	1	37	48	14	5	3	5	7	12	1	11	2	76	1	1	0	111	25	36	25	14	19	2	0	1	32	0	16	0	2	2	29	26	32	8	1	5	2	1	0	13	33	21	1	1	0	151	71	24	21	19	18	4	3	0	15	4	50	2	1	1	70	58	334	62	57	14	9	7	1	6	8	23	0	7	0
Zotu5770	3	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	2	20	3	8	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	1	0	0	0	0
Zotu5771	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	35	0	3	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	2	1	0	2	0	0	0	2	0	0	0
Zotu5772	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	3	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Zotu5773	0	5	0	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	0	3	0	21	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0
Zotu5774	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	11	0	0	0	0	0	1	2	0	0	1	0	0	0	0	16	6	0	0	0	0
Zotu5775	0	0	0	39	0	2	0	0	0	0	0	1	0	0	0	2	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Zotu5776	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Zotu5777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	4	0	0	0
Zotu5779	1	1	7	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	4	1	1	4	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	8	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	6	5	1	1	0	0	0	1	0	0	0	0	0
Zotu578	0	0	0	2	2	6	3	3	1	3	5	9	7	17	80	0	2	3	3	5	46	0	0	10	0	1	0	31	283	154	3	0	1	1	0	2	0	0	1	0	0	0	12	0	4	0	6	2	3	1	7	0	0	1	2	1	0	47	18	8	1	0	0	12	0	3	12	2	42	0	3	1	183	479	232	0	1	0	0	1	10	1	0	6	0	1	2	1	17	8
Zotu5780	3	1	15	9	0	0	0	0	0	4	0	0	0	1	1	3	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	4	6	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Zotu5781	0	1	1	1	2	2	0	0	0	0	0	1	0	0	0	3	1	0	0	3	0	1	0	0	0	0	4	0	0	0	2	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	1	1	0	0	0	0	1	0	0	0	5	3	10	8	2	0	0	0	0	0	0	0	0	0	0
Zotu5782	0	2	1	0	0	0	0	0	0	4	15	6	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	1	3	0	0	1	0	1	0	0	0	1	2	1	0	0	0	0	0	2	0	0	2	0	0	0	1	0	1	0	0	0	2	0	0	2	3	4	0	0	0	2	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	2	0	0	0
Zotu5783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	26	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5784	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	1	0	0	0	3	0	1	0	2	0	6	0	0	0
Zotu5785	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5786	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	11	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0
Zotu5787	2	2	1	3	1	4	0	1	0	3	3	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	7	2	0	1	0	0	0	0	1	1	0	0	0	1	0	0	2	0	0	0	0	0	0	1	3	0	0	0	0	2	0	1	0	2	0	0	0	0	1	0	3	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0
Zotu5788	3	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	3	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	8	36	58	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Zotu5789	1	1	2	0	0	0	0	0	1	3	1	1	0	1	0	1	2	1	0	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	3	2	1	3	0	4	3	1	2	3	1	0	0	0	3	1	2	1	1	0	1	1	0	0	4	0	0	1	0
Zotu579	18	45	33	21	3	7	0	0	0	3	0	0	0	0	0	1	4	0	0	1	1	10	3	1	14	2	35	0	0	0	11	0	13	2	14	11	0	0	0	26	0	24	1	0	0	0	2	13	0	0	0	0	0	0	4	0	0	16	0	1	4	5	104	0	0	0	13	0	0	7	1	44	0	0	0	27	360	168	154	56	25	11	2	0	45	44	5	0	0	0
Zotu5790	0	1	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	2	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	4	0	0	0	0	0	1	4	3	3	0	0	0	2	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5791	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	3	6	1	0	0	0	0	0	0	0	0	0	5	3	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	4	1	4	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0
Zotu5792	0	0	0	1	1	97	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Zotu5793	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	11	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Zotu5794	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	2	0
Zotu5795	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
Zotu5796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	4	15	0	0	0	0	0	0
Zotu5798	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	27	3	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	0	0	0	0	0	0	1	0	5
Zotu5799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	5
Zotu58	665	2855	302	10	10	0	0	1	2	60	333	172	1	0	2	42	146	106	3	8	83	121	93	313	138	53	747	3	1	14	66	737	601	4	0	3	4	2	35	293	9	532	3	2	1	4	303	588	21	27	35	29	19	50	44	80	131	12	26	3	215	218	846	220	12	24	20	66	26	124	18	576	3	15	19	153	2558	969	28	37	41	12	49	31	491	641	89	9	2	13
Zotu580	0	0	0	0	0	0	0	52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	38	1006	33	0	0	0	0	0	0	0	0	0	0	52	0	0	32	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	47	61	34	0	0	0	0	0	0
